NO,시군구,번지,본번,부번,건물명,전월세구분,전용면적(㎡),계약년월,계약일,보증금(만원),월세금(만원),층,건축년도,도로명,계약기간,계약구분,갱신요구권 사용,종전계약 보증금(만원),종전계약 월세(만원),주택유형
43,서울특별시 노원구 월계동,411-17,411,17,준파크빌2차(호분할),전세,13.76,202212,26,"5,770",0,3,2009,광운로12길 28,-,-,-,,,연립다세대
44,서울특별시 노원구 공릉동,415-25,415,25,(415-25),전세,24,202212,26,"7,500",0,3,2015,공릉로41나길 10,202301~202501,신규,-,,,연립다세대
45,서울특별시 노원구 공릉동,408-28,408,28,티케하우스,월세,25.29,202212,26,500,42,3,2014,공릉로43가길 1,202302~202402,신규,-,,,연립다세대
46,서울특별시 노원구 공릉동,415-68,415,68,(415-68),전세,37.69,202212,26,"8,500",0,3,2003,공릉로39길 18-12,202301~202501,갱신,-,"4,000",40,연립다세대
47,서울특별시 노원구 공릉동,392-23,392,23,해성빌Y,월세,29.16,202212,26,"3,000",35,5,2015,동일로190길 67-5,202302~202402,신규,-,,,연립다세대
48,서울특별시 노원구 공릉동,509-24,509,24,(509-24),월세,12.02,202212,26,"1,000",35,5,2011,동일로184길 57-3,202302~202402,신규,-,,,연립다세대
49,서울특별시 노원구 공릉동,503-40,503,40,골든HOUSE,월세,18,202212,25,"1,000",42,4,2011,동일로186길 53-52,202302~202402,신규,-,,,연립다세대
50,서울특별시 노원구 월계동,392-45,392,45,에이플러스빌,월세,21.45,202212,25,"1,000",40,3,2016,광운로13길 23,202302~202402,신규,-,,,연립다세대
51,서울특별시 노원구 월계동,479-18,479,18,연안주택,전세,13.67,202212,24,"8,000",0,2,2012,광운로2가길 10-10,202302~202502,신규,-,,,연립다세대
52,서울특별시 노원구 하계동,170-45,170,45,채움빌(170-45),월세,24.2,202212,24,"10,000",35,3,2014,공릉로 324-10,202301~202501,신규,-,,,연립다세대
53,서울특별시 노원구 공릉동,392-23,392,23,해성빌Y,월세,29.22,202212,24,"2,000",40,5,2015,동일로190길 67-5,202302~202402,신규,-,,,연립다세대
54,서울특별시 노원구 공릉동,509-14,509,14,송정,월세,19.18,202212,24,"1,000",50,5,2012,동일로184길 57-9,202302~202402,신규,-,,,연립다세대
55,서울특별시 노원구 공릉동,509-30,509,30,스카이빌,월세,13.86,202212,24,500,37,4,2011,동일로184길 45,202302~202402,신규,-,,,연립다세대
56,서울특별시 노원구 월계동,479-18,479,18,연안주택,전세,13.67,202212,24,"8,000",0,2,2012,광운로2가길 10-10,-,-,-,,,연립다세대
57,서울특별시 노원구 하계동,153-24,153,24,근용빌,월세,12.46,202212,23,500,40,3,2013,공릉로58길 33,202301~202501,신규,-,,,연립다세대
58,서울특별시 노원구 월계동,534-17,534,17,더하우스인(534-17),월세,25.81,202212,23,"2,000",50,2,2017,월계로44가길 54,202301~202501,신규,-,,,연립다세대
59,서울특별시 노원구 공릉동,238-20,238,20,예림하이빌,월세,12.48,202212,23,"1,000",45,2,2009,공릉로38길 21,202302~202402,신규,-,,,연립다세대
60,서울특별시 노원구 공릉동,441-86,441,86,441-86,월세,54.39,202212,23,"1,000",45,3,2014,공릉로43가길 30-4,202302~202402,신규,-,,,연립다세대
61,서울특별시 노원구 공릉동,559-26,559,26,파크빌(559-26),월세,12,202212,23,500,40,3,2011,동일로182길 63-19,202301~202401,신규,-,,,연립다세대
62,서울특별시 노원구 월계동,382-25,382,25,(382-25),전세,48.84,202212,22,"17,000",0,3,2009,광운로15길 8-6,202212~202412,갱신,-,"14,000",0,연립다세대
63,서울특별시 노원구 월계동,479-18,479,18,연안주택,전세,12.09,202212,22,"6,000",0,4,2012,광운로2가길 10-10,-,-,-,,,연립다세대
64,서울특별시 노원구 월계동,376-7,376,7,(376-7),월세,14.57,202212,22,500,35,2,2016,광운로 75,202302~202402,신규,-,,,연립다세대
65,서울특별시 노원구 공릉동,392-23,392,23,해성빌Y,월세,52.48,202212,22,"1,000",45,2,2015,동일로190길 67-5,202302~202402,신규,-,,,연립다세대
66,서울특별시 노원구 공릉동,392-23,392,23,해성빌Y,월세,55.1,202212,22,"1,000",45,3,2015,동일로190길 67-5,202302~202402,신규,-,,,연립다세대
67,서울특별시 노원구 공릉동,503-1,503,1,스톤게이트,월세,12.05,202212,22,500,45,2,2012,동일로190길 46,202301~202401,신규,-,,,연립다세대
68,서울특별시 노원구 월계동,392-77,392,77,(392-77),전세,21.45,202212,22,"6,000",0,2,1997,광운로17길 45-2,-,-,-,,,연립다세대
69,서울특별시 노원구 공릉동,684-25,684,25,(684-25),월세,48.35,202212,22,"4,000",57,3,2004,화랑로 415-27,202212~202412,신규,-,,,연립다세대
70,서울특별시 노원구 상계동,72-99,72,99,창신빌라,월세,28.98,202212,22,"1,000",35,4,1992,덕릉로124가길 7,202301~202501,신규,-,,,연립다세대
71,서울특별시 노원구 상계동,1316,1316,0,수락리버타운,월세,21.92,202212,22,"3,744",13,2,2016,누원로 19,-,-,-,,,연립다세대
72,서울특별시 노원구 중계동,90-33,90,33,민하우스(A동),전세,53.05,202212,21,"19,800",0,3,2011,중계로14라길 37,202301~202501,갱신,사용,"18,900",0,연립다세대
73,서울특별시 노원구 하계동,61-28,61,28,설악빌라트,월세,42.54,202212,21,"1,000",60,5,2005,공릉로58다길 8,202301~202501,신규,-,,,연립다세대
74,서울특별시 노원구 공릉동,503-1,503,1,스톤게이트,월세,12.09,202212,21,"2,000",37,4,2012,동일로190길 46,202302~202402,신규,-,,,연립다세대
75,서울특별시 노원구 중계동,107-22,107,22,성산,전세,39.45,202212,21,"12,500",0,1,1995,중계로16나길 28,202302~202502,갱신,사용,"12,000",0,연립다세대
76,서울특별시 노원구 상계동,1118-21,1118,21,성지상계빌라,월세,48.71,202212,21,"1,500",68,1,1991,동일로237가길 46,202301~202501,신규,-,,,연립다세대
77,서울특별시 노원구 상계동,1008-44,1008,44,1008-44,월세,18.72,202212,21,"1,000",35,4,2017,동일로236길 29,202301~202401,신규,-,,,연립다세대
78,서울특별시 노원구 월계동,502-5,502,5,(502-5),전세,16.89,202212,21,"7,000",0,4,2012,광운로1길 36,202301~202501,신규,-,,,연립다세대
79,서울특별시 노원구 월계동,376-62,376,62,하버드빌리지,전세,16.37,202212,21,"9,000",0,4,2011,광운로19가길 17-3,202302~202502,신규,-,,,연립다세대
80,서울특별시 노원구 월계동,376-62,376,62,하버드빌리지,전세,16.37,202212,21,"9,000",0,4,2011,광운로19가길 17-3,202302~202502,신규,-,,,연립다세대
81,서울특별시 노원구 상계동,1316,1316,0,수락리버타운,월세,21.92,202212,20,"3,536",13,4,2016,누원로 19,-,-,-,,,연립다세대
82,서울특별시 노원구 공릉동,503-40,503,40,골든HOUSE,월세,12.5,202212,20,500,44,4,2011,동일로186길 53-52,202302~202402,신규,-,,,연립다세대
83,서울특별시 노원구 공릉동,653-7,653,7,진흥하이츠빌라A동,전세,55.99,202212,20,"14,500",0,2,1993,공릉로20길 16,202303~202503,갱신,사용,"14,000",0,연립다세대
84,서울특별시 노원구 공릉동,653-7,653,7,진흥하이츠빌라A동,전세,55.99,202212,20,"14,500",0,2,1993,공릉로20길 16,202303~202503,갱신,사용,"14,000",0,연립다세대
85,서울특별시 노원구 월계동,429-29,429,29,신건안고시텔,월세,53.82,202212,20,"1,000",48,2,2004,석계로13길 11-4,202301~202402,신규,-,,,연립다세대
86,서울특별시 노원구 공릉동,441-47,441,47,해비치빌,월세,28.51,202212,20,"1,000",47,3,2015,공릉로43가길 16-7,202302~202402,신규,-,,,연립다세대
87,서울특별시 노원구 공릉동,585-3,585,3,다온,월세,15.84,202212,20,500,39,2,2014,동일로178길 29-18,202212~202312,신규,-,,,연립다세대
88,서울특별시 노원구 공릉동,421-16,421,16,금정,월세,12.3,202212,20,"1,000",50,4,2013,공릉로48길 20,202302~202402,신규,-,,,연립다세대
89,서울특별시 노원구 공릉동,506-29,506,29,(506-29),월세,13.05,202212,20,"2,000",40,4,2011,동일로186길 76,202302~202402,신규,-,,,연립다세대
90,서울특별시 노원구 상계동,1383-2,1383,2,홍진그린맨션7차,전세,62.46,202212,20,"12,000",0,1,1997,상계로35가길 19,202212~202412,신규,-,,,연립다세대
91,서울특별시 노원구 공릉동,513-40,513,40,제이하우스(513-40),월세,13.12,202212,19,500,40,2,2011,동일로186길 48,202212~202312,신규,-,,,연립다세대
92,서울특별시 노원구 공릉동,559-27,559,27,용호캐슬,전세,12.03,202212,19,"8,000",0,2,2011,동일로182길 63-21,202302~202502,신규,-,,,연립다세대
93,서울특별시 노원구 상계동,157-2,157,2,거성아트맨션C동,월세,65.78,202212,19,500,50,-1,1994,한글비석로24나길 42,202212~202412,신규,-,,,연립다세대
94,서울특별시 노원구 상계동,1316,1316,0,수락리버타운,월세,21.92,202212,19,"3,351",12,2,2016,누원로 19,-,-,-,,,연립다세대
95,서울특별시 노원구 공릉동,592-18,592,18,에덴빌리지C동,월세,39.67,202212,19,500,34,3,2002,동일로176길 23-4,202212~202312,신규,-,,,연립다세대
96,서울특별시 노원구 월계동,655-10,655,10,쉘HouseⅡ,월세,20.86,202212,19,500,35,3,2012,초안산로2라길 3-3,202302~202402,신규,-,,,연립다세대
97,서울특별시 노원구 공릉동,375-9,375,9,375-9,월세,24.87,202212,19,"1,000",35,3,2015,동일로196길 14,202302~202402,신규,-,,,연립다세대
98,서울특별시 노원구 공릉동,506-29,506,29,(506-29),월세,12.07,202212,19,"2,000",35,4,2011,동일로186길 76,202302~202502,신규,-,,,연립다세대
99,서울특별시 노원구 공릉동,503-41,503,41,마인드밸리,월세,72.25,202212,18,"8,000",15,2,2005,동일로190길 50,202302~202502,신규,-,,,연립다세대
100,서울특별시 노원구 공릉동,567-13,567,13,일마래,월세,15.15,202212,18,500,32,3,2013,동일로182길 12,202301~202412,신규,-,,,연립다세대
101,서울특별시 노원구 공릉동,408-28,408,28,티케하우스,월세,27.26,202212,18,"1,000",47,3,2014,공릉로43가길 1,202301~202401,신규,-,,,연립다세대
102,서울특별시 노원구 월계동,377-49,377,49,한전빌라D동(377-49),전세,48.39,202212,18,"14,500",0,1,1988,광운로19길 14,202302~202502,신규,-,,,연립다세대
103,서울특별시 노원구 공릉동,683-23,683,23,제이하우스(683-23),전세,12.14,202212,18,"6,500",0,8,2013,화랑로 425-43,202212~202412,갱신,-,"6,000",0,연립다세대
104,서울특별시 노원구 공릉동,502-38,502,38,그랜드빌딩,월세,12.01,202212,18,"5,000",33,5,2012,동일로190길 42,202302~202402,갱신,-,"1,000",50,연립다세대
105,서울특별시 노원구 공릉동,503-41,503,41,마인드밸리,월세,72.25,202212,18,500,45,3,2005,동일로190길 50,202302~202402,신규,-,,,연립다세대
106,서울특별시 노원구 공릉동,566-31,566,31,에덴빌리지(566-31),월세,80.79,202212,17,"20,000",50,3,2002,동일로180길 19-10,202212~202312,갱신,-,"20,000",0,연립다세대
107,서울특별시 노원구 상계동,Apr-72,72,4,덕우빌라,전세,61.56,202212,17,"9,850",0,1,1989,덕릉로124길 36,202212~202412,갱신,-,"9,450",0,연립다세대
108,서울특별시 노원구 공릉동,503-41,503,41,마인드밸리,전세,72.25,202212,17,"8,000",0,2,2005,동일로190길 50,202302~202502,신규,-,,,연립다세대
109,서울특별시 노원구 공릉동,559-27,559,27,용호캐슬,월세,12.09,202212,17,500,45,4,2011,동일로182길 63-21,202302~202402,신규,-,,,연립다세대
110,서울특별시 노원구 공릉동,509-24,509,24,(509-24),월세,14.5,202212,17,"1,000",42,4,2011,동일로184길 57-3,202302~202402,신규,-,,,연립다세대
111,서울특별시 노원구 상계동,77-45,77,45,현대빌라,월세,45.24,202212,17,"1,000",40,3,1992,덕릉로122길 9-7,202301~202501,신규,-,,,연립다세대
112,서울특별시 노원구 공릉동,509-14,509,14,송정,월세,19.18,202212,17,"2,000",43,5,2012,동일로184길 57-9,202302~202402,신규,-,,,연립다세대
113,서울특별시 노원구 공릉동,559-25,559,25,미소빌,월세,34.55,202212,17,"8,000",60,2,2011,동일로182길 63-17,202301~202501,신규,-,,,연립다세대
114,서울특별시 노원구 공릉동,240-39,240,39,청우컨스빌,전세,69.04,202212,17,"25,000",0,3,2003,공릉로32길 44,202302~202502,신규,-,,,연립다세대
115,서울특별시 노원구 공릉동,503-32,503,32,네모하우스(503-32),월세,12.75,202212,16,500,40,4,2013,동일로186길 53-6,202301~202401,신규,-,,,연립다세대
116,서울특별시 노원구 공릉동,597-27,597,27,허브하우스,전세,29.95,202212,16,"20,000",0,3,2016,동일로177길 5-8,202301~202501,갱신,사용,"19,400",0,연립다세대
117,서울특별시 노원구 공릉동,441-95,441,95,힐스퀘어A동,전세,21.6,202212,16,"15,000",0,4,2015,공릉로43가길 20,202302~202502,신규,-,,,연립다세대
118,서울특별시 노원구 월계동,402-21,402,21,준타운,월세,17.68,202212,15,"1,000",50,3,2013,광운로7길 17,202302~202402,신규,-,,,연립다세대
119,서울특별시 노원구 중계동,01월 31일,31,1,태양(31-1),전세,36.75,202212,15,"10,900",0,1,1986,중계로 109,-,-,-,,,연립다세대
120,서울특별시 노원구 공릉동,509-10,509,10,아이파크,월세,12.07,202212,15,"2,000",30,2,2013,동일로186길 60,-,-,-,,,연립다세대
121,서울특별시 노원구 공릉동,683-23,683,23,제이하우스(683-23),전세,12.62,202212,15,"6,500",0,9,2013,화랑로 425-43,202212~202412,갱신,-,"6,000",0,연립다세대
122,서울특별시 노원구 공릉동,559-27,559,27,용호캐슬,전세,12.09,202212,15,"8,000",0,2,2011,동일로182길 63-21,202301~202501,-,-,,,연립다세대
123,서울특별시 노원구 상계동,147-7,147,7,풀하우스,전세,29.9,202212,15,"15,500",0,4,2014,한글비석로44길 45-9,202212~202412,갱신,-,"15,000",0,연립다세대
124,서울특별시 노원구 상계동,Feb-77,77,2,제일빌라,월세,47.01,202212,15,"4,000",50,2,1992,덕릉로122길 9-3,202301~202401,신규,-,,,연립다세대
125,서울특별시 노원구 하계동,65-28,65,28,(65-28),월세,16.97,202212,15,"1,000",45,2,2013,공릉로58마길 31-2,202302~202402,신규,-,,,연립다세대
126,서울특별시 노원구 월계동,402-21,402,21,준타운,월세,14.32,202212,15,"1,000",50,3,2013,광운로7길 17,202301~202401,신규,-,,,연립다세대
127,서울특별시 노원구 월계동,402-21,402,21,준타운,월세,17.68,202212,14,"1,000",50,2,2013,광운로7길 17,202301~202402,신규,-,,,연립다세대
128,서울특별시 노원구 상계동,68-17,68,17,보림빌라,월세,42.3,202212,14,500,30,-1,1992,덕릉로124가길 19,-,-,-,,,연립다세대
129,서울특별시 노원구 공릉동,421-16,421,16,금정,월세,13.57,202212,14,"1,000",50,4,2013,공릉로48길 20,202302~202402,신규,-,,,연립다세대
130,서울특별시 노원구 공릉동,509-14,509,14,송정,월세,13.9,202212,14,"1,000",42,3,2012,동일로184길 57-9,202302~202402,신규,-,,,연립다세대
131,서울특별시 노원구 공릉동,370-13,370,13,둥지빌라,전세,45.26,202212,14,"20,000",0,1,1990,동일로192다길 27,202301~202501,신규,-,,,연립다세대
132,서울특별시 노원구 월계동,402-21,402,21,준타운,월세,13.12,202212,14,"1,000",50,3,2013,광운로7길 17,202301~202402,신규,-,,,연립다세대
133,서울특별시 노원구 상계동,1387-6,1387,6,재연하이츠빌라1차,월세,48.54,202212,13,"1,000",40,4,1998,상계로35가길 9,202301~202501,신규,-,,,연립다세대
134,서울특별시 노원구 공릉동,371-3,371,3,우공리온빌,월세,53.11,202212,13,"10,000",100,3,2018,동일로196길 28,202301~202501,신규,-,,,연립다세대
135,서울특별시 노원구 하계동,65-28,65,28,(65-28),월세,13.68,202212,13,"1,000",42,2,2013,공릉로58마길 31-2,202302~202401,신규,-,,,연립다세대
136,서울특별시 노원구 공릉동,371-3,371,3,우공리온빌,월세,53.11,202212,13,"10,000",100,3,2018,동일로196길 28,202301~202501,신규,-,,,연립다세대
137,서울특별시 노원구 공릉동,392-23,392,23,해성빌Y,월세,52.48,202212,13,"1,000",45,3,2015,동일로190길 67-5,202302~202402,신규,-,,,연립다세대
138,서울특별시 노원구 공릉동,503-41,503,41,마인드밸리,월세,72.25,202212,13,500,45,3,2005,동일로190길 50,202302~202402,신규,-,,,연립다세대
139,서울특별시 노원구 중계동,107-36,107,36,대우(107-36),전세,40.8,202212,13,"12,000",0,2,1993,중계로16다길 8,202301~202501,신규,-,,,연립다세대
140,서울특별시 노원구 상계동,71-259,71,259,미도빌라나동,전세,56.25,202212,13,"10,000",0,4,1993,덕릉로126나길 53,202302~202502,신규,-,,,연립다세대
141,서울특별시 노원구 상계동,363-5,363,5,에이원빌리지,월세,38.38,202212,12,"5,000",120,4,2021,상계로7길 33,202212~202412,신규,-,,,연립다세대
142,서울특별시 노원구 공릉동,238-20,238,20,예림하이빌,월세,11.12,202212,12,"7,600",15,3,2009,공릉로38길 21,-,-,-,,,연립다세대
143,서울특별시 노원구 상계동,169-472,169,472,공감,전세,22.21,202212,12,"17,000",0,5,2022,한글비석로37길 11,202301~202501,신규,-,,,연립다세대
144,서울특별시 노원구 상계동,1117-16,1117,16,에스엔타워,전세,18.69,202212,12,"12,000",0,7,2014,동일로242가길 22,-,-,-,,,연립다세대
145,서울특별시 노원구 상계동,184,184,0,동신라메르,월세,28.06,202212,12,"9,000",15,3,2011,상계로12길 76,202212~202412,갱신,-,"9,000",0,연립다세대
146,서울특별시 노원구 상계동,367-11,367,11,카사밀라,월세,14.23,202212,12,"1,000",50,3,2013,상계로 97-4,202212~202312,신규,-,,,연립다세대
147,서울특별시 노원구 상계동,1122-9,1122,9,정원베스트빌,전세,46.53,202212,12,"23,000",0,3,2014,동일로242길 75-5,202302~202502,신규,-,,,연립다세대
148,서울특별시 노원구 상계동,1095-8,1095,8,유성빌라,전세,36.75,202212,12,"9,650",0,2,1998,동일로237마길 39,-,갱신,사용,"9,200",0,연립다세대
149,서울특별시 노원구 공릉동,566-24,566,24,휴빌리지,월세,38.52,202212,12,"3,000",65,2,2011,동일로182길 34-7,202301~202501,신규,-,,,연립다세대
150,서울특별시 노원구 공릉동,513-40,513,40,제이하우스(513-40),월세,13.12,202212,11,"1,000",42,4,2011,동일로186길 48,202302~202402,신규,-,,,연립다세대
151,서울특별시 노원구 월계동,411-15,411,15,제이앤제이하우스,월세,14.56,202212,11,"3,000",32,3,2012,석계로13길 40,202301~202401,신규,-,,,연립다세대
152,서울특별시 노원구 공릉동,502-27,502,27,한미동산,월세,20.15,202212,11,"1,000",40,3,2013,동일로186길 53-17,202302~202402,신규,-,,,연립다세대
153,서울특별시 노원구 월계동,402-29,402,29,청마하우스,월세,13.32,202212,10,"2,000",37,4,2014,광운로7길 8,202302~202402,신규,-,,,연립다세대
154,서울특별시 노원구 공릉동,389-3,389,3,해피하우스,월세,22.1,202212,10,500,39,5,2011,동일로192나길 16-4,202302~202402,신규,-,,,연립다세대
155,서울특별시 노원구 공릉동,506-29,506,29,(506-29),월세,12.05,202212,10,"1,000",47,4,2011,동일로186길 76,202302~202502,신규,-,,,연립다세대
156,서울특별시 노원구 공릉동,502-38,502,38,그랜드빌딩,월세,12.01,202212,10,"9,000",5,4,2012,동일로190길 42,202301~202501,신규,-,,,연립다세대
157,서울특별시 노원구 공릉동,585-20,585,20,(585-20),월세,31.13,202212,10,"10,000",15,5,2013,동일로178길 29-4,202302~202502,신규,-,,,연립다세대
158,서울특별시 노원구 공릉동,362-38,362,38,골든HOUSE2,월세,14.44,202212,10,500,45,5,2013,동일로196길 21,202302~202402,신규,-,,,연립다세대
159,서울특별시 노원구 공릉동,392-23,392,23,해성빌Y,월세,52.48,202212,10,"3,000",35,3,2015,동일로190길 67-5,202301~202501,신규,-,,,연립다세대
160,서울특별시 노원구 공릉동,392-23,392,23,해성빌Y,월세,55.1,202212,10,"1,000",45,2,2015,동일로190길 67-5,202302~202402,신규,-,,,연립다세대
161,서울특별시 노원구 공릉동,392-23,392,23,해성빌Y,월세,54.15,202212,10,"1,000",45,4,2015,동일로190길 67-5,202302~202402,신규,-,,,연립다세대
162,서울특별시 노원구 상계동,169-472,169,472,공감,전세,22.21,202212,10,"16,000",0,3,2022,한글비석로37길 11,-,-,-,,,연립다세대
163,서울특별시 노원구 상계동,May-71,71,5,골드빌라,전세,43.88,202212,10,"10,500",0,1,1993,덕릉로126나길 48,202212~202412,갱신,사용,"10,000",0,연립다세대
164,서울특별시 노원구 월계동,May-37,37,5,세종캐슬,전세,76.28,202212,10,"17,000",0,6,2016,화랑로 349-24,202212~202412,갱신,-,"16,000",0,연립다세대
165,서울특별시 노원구 월계동,402-29,402,29,청마하우스,월세,13.32,202212,10,"2,000",37,4,2014,광운로7길 8,202302~202402,신규,-,,,연립다세대
