NO,시군구,번지,본번,부번,건물명,전월세구분,전용면적(㎡),계약년월,계약일,보증금(만원),월세금(만원),층,건축년도,도로명,계약기간,계약구분,갱신요구권 사용,종전계약 보증금(만원),종전계약 월세(만원),주택유형
354,서울특별시 노원구 하계동,153-24,153,24,근용빌,월세,13.37,202311,10,500,40,4,2013,공릉로58길 33,202312~202411,신규,-,,,연립다세대
355,서울특별시 노원구 월계동,392-24,392,24,한전주택나동,전세,34.32,202311,10,"7,900",0,-1,1988,광운로15길 30-2,202312~202512,-,-,,,연립다세대
356,서울특별시 노원구 월계동,502-5,502,5,(502-5),월세,13.6,202311,10,"1,000",50,3,2012,광운로1길 36,202402~202502,신규,-,,,연립다세대
357,서울특별시 노원구 월계동,402-29,402,29,청마하우스,월세,15.9,202311,10,"3,000",29,3,2014,광운로7길 8,-,-,-,,,연립다세대
358,서울특별시 노원구 중계동,107-14,107,14,동일캐슬,전세,55.8,202311,10,"27,000",0,4,2022,중계로16길 48,202312~202512,신규,-,,,연립다세대
359,서울특별시 노원구 월계동,398-13,398,13,광운(아)빌라,월세,28.77,202311,9,"3,500",30,2,1991,광운로7길 18,-,-,-,,,연립다세대
360,서울특별시 노원구 상계동,May-47,47,5,진명하이츠빌라11-23동,전세,35.98,202311,9,"10,000",0,3,1991,덕릉로134길 10,202311~202511,갱신,-,"9,450",0,연립다세대
361,서울특별시 노원구 공릉동,517-44,517,44,한아름빌라,전세,38.42,202311,8,"15,500",0,1,1991,동일로182길 9,202311~202511,갱신,-,"15,000",0,연립다세대
362,서울특별시 노원구 상계동,168-4,168,4,한성빌라,월세,75.52,202311,8,"15,000",14,1,1986,한글비석로41길 3,202312~202512,신규,-,,,연립다세대
363,서울특별시 노원구 공릉동,509-22,509,22,비전하우스,전세,21.12,202311,7,"7,100",0,3,2012,동일로184길 57-7,202312~202412,갱신,-,"7,100",0,연립다세대
364,서울특별시 노원구 공릉동,217-24,217,24,삼보빌라B동,월세,40.94,202311,7,"12,400",16,2,1991,공릉로 184-10,202311~202511,신규,-,,,연립다세대
365,서울특별시 노원구 월계동,411-17,411,17,준파크빌2차(호분할),월세,11.84,202311,6,"3,000",26,2,2009,광운로12길 28,202401~202501,갱신,-,"3,000",24,연립다세대
366,서울특별시 노원구 월계동,376-5,376,5,임오하이츠빌라,전세,46.98,202311,5,"16,500",0,1,1993,광운로19가길 13,202311~202511,갱신,-,"13,300",0,연립다세대
367,서울특별시 노원구 하계동,61-17,61,17,(61-17),월세,12.6,202311,5,"1,000",30,3,2020,공릉로58다길 16-11,-,-,-,,,연립다세대
368,서울특별시 노원구 공릉동,517-47,517,47,FRANC(프란),월세,32.75,202311,5,"1,000",84,3,2021,동일로182길 17,202312~202512,신규,-,,,연립다세대
369,서울특별시 노원구 공릉동,237-5,237,5,장가빌,월세,23.73,202311,4,"1,000",42,3,2016,공릉로 152-11,202312~202412,신규,-,,,연립다세대
370,서울특별시 노원구 상계동,434-19,434,19,한샘빌라,전세,32.85,202311,4,"10,700",0,3,1991,한글비석로31가길 45,202312~202512,-,-,,,연립다세대
371,서울특별시 노원구 상계동,149-5,149,5,대흥주택A동B동,월세,56.61,202311,4,500,45,-1,1987,한글비석로44길 23-12,202311~202511,신규,-,,,연립다세대
372,서울특별시 노원구 공릉동,237-5,237,5,장가빌,월세,22.19,202311,3,"1,000",42,2,2016,공릉로 152-11,202312~202412,신규,-,,,연립다세대
373,서울특별시 노원구 상계동,71-68,71,68,선보주택,전세,39.48,202311,3,"12,000",0,3,1992,덕릉로130길 40,202401~202601,-,-,,,연립다세대
374,서울특별시 노원구 상계동,1319,1319,0,무지개원룸,월세,12.85,202311,3,"1,000",47,2,2012,상계로 110-1,202311~202411,신규,-,,,연립다세대
375,서울특별시 노원구 상계동,147-7,147,7,풀하우스,월세,35.46,202311,2,"1,500",55,4,2014,한글비석로44길 45-9,202311~202511,신규,-,,,연립다세대
376,서울특별시 노원구 중계동,110-12,110,12,정원,월세,37.54,202311,2,"3,000",45,3,2012,중계로16다길 33,202312~202511,신규,-,,,연립다세대
377,서울특별시 노원구 공릉동,517-71,517,71,태양빌라,월세,32.34,202311,2,"10,000",10,4,2002,동일로182길 37-11,202311~202511,신규,-,,,연립다세대
378,서울특별시 노원구 하계동,May-67,67,5,유성빌라,전세,38.47,202311,2,"8,000",0,4,1996,공릉로58마길 45-7,202311~202511,신규,-,,,연립다세대
379,서울특별시 노원구 월계동,68-109,68,109,(68-109),월세,17.84,202311,2,300,43,4,2013,석계로 23-18,202311~202511,신규,-,,,연립다세대
380,서울특별시 노원구 상계동,May-71,71,5,골드빌라,전세,43.88,202311,2,"11,000",0,1,1993,덕릉로126나길 48,202312~202512,-,-,,,연립다세대
381,서울특별시 노원구 상계동,184,184,0,동신라메르,월세,28.06,202311,2,"1,000",50,3,2011,상계로12길 76,202311~202511,신규,-,,,연립다세대
382,서울특별시 노원구 중계동,107-49,107,49,쉬즈빌2차,전세,40.29,202311,2,"12,000",0,4,2003,중계로16가길 5,202312~202512,신규,-,,,연립다세대
383,서울특별시 노원구 중계동,107-49,107,49,쉬즈빌2차,전세,40.29,202311,2,"120,000",0,4,2003,중계로16가길 5,202312~202512,신규,-,,,연립다세대
384,서울특별시 노원구 월계동,400-1,400,1,MAIBAUM,월세,12.32,202311,1,"1,000",37,2,2011,광운로7길 10-7,202402~202502,신규,-,,,연립다세대
385,서울특별시 노원구 상계동,1116-45,1116,45,(1116-45),월세,47.13,202311,1,"3,000",40,1,2012,동일로242라길 11-6,202311~202511,신규,-,,,연립다세대
386,서울특별시 노원구 중계동,Dec-90,90,12,퀸즈빌,전세,59.71,202310,31,"26,500",0,4,2023,중계로14사길 17,202311~202511,신규,-,,,연립다세대
387,서울특별시 노원구 상계동,1125,1125,0,수락사회주택,월세,43.24,202310,30,"16,034",45,3,2023,동일로242길 103,-,-,-,,,연립다세대
388,서울특별시 노원구 상계동,1125,1125,0,수락사회주택,월세,43.24,202310,30,"16,034",39,4,2023,동일로242길 103,-,-,-,,,연립다세대
389,서울특별시 노원구 상계동,1125,1125,0,수락사회주택,월세,43.24,202310,30,"16,369",40,3,2023,동일로242길 103,202312~202512,신규,-,,,연립다세대
390,서울특별시 노원구 상계동,1125,1125,0,수락사회주택,월세,43.24,202310,30,"16,034",39,3,2023,동일로242길 103,202312~202512,신규,-,,,연립다세대
391,서울특별시 노원구 상계동,135-90,135,90,(135-90),월세,37.83,202310,30,"12,000",5,1,1989,한글비석로24다길 81,202312~202512,신규,-,,,연립다세대
392,서울특별시 노원구 상계동,389-664,389,664,(389-664),월세,48.94,202310,30,"13,000",30,2,2004,한글비석로23길 8-11,202311~202511,신규,-,,,연립다세대
393,서울특별시 노원구 상계동,1125,1125,0,수락사회주택,월세,43.24,202310,30,"16,369",46,4,2023,동일로242길 103,-,-,-,,,연립다세대
394,서울특별시 노원구 공릉동,370-15,370,15,4차임성타운,월세,35.64,202310,30,"5,000",55,3,1993,동일로192나길 16-15,202311~202511,신규,-,,,연립다세대
395,서울특별시 노원구 공릉동,494-4,494,4,(494-4),전세,22.46,202310,30,"8,000",0,3,2002,동일로183길 12-14,202311~202511,신규,-,,,연립다세대
396,서울특별시 노원구 중계동,Dec-90,90,12,퀸즈빌,전세,34.18,202310,30,"15,000",0,5,2023,중계로14사길 17,202312~202512,신규,-,,,연립다세대
397,서울특별시 노원구 중계동,Dec-90,90,12,퀸즈빌,전세,34.18,202310,30,"15,000",0,5,2023,중계로14사길 17,-,-,-,,,연립다세대
398,서울특별시 노원구 중계동,75-45,75,45,민하우스,월세,52.1,202310,30,"13,000",15,3,2010,중계로14다길 55,202312~202512,신규,-,,,연립다세대
399,서울특별시 노원구 중계동,90-36,90,36,(90-36),월세,32.28,202310,30,500,33,-1,1996,중계로14바길 26,202311~202505,신규,-,,,연립다세대
400,서울특별시 노원구 중계동,Jul-62,62,7,상명타운,월세,57.99,202310,30,"15,000",10,3,1997,중계로 118-4,202312~202511,신규,-,,,연립다세대
401,서울특별시 노원구 상계동,1125,1125,0,수락사회주택,월세,30,202310,30,"11,762",33,3,2023,동일로242길 103,-,-,-,,,연립다세대
402,서울특별시 노원구 상계동,1125,1125,0,수락사회주택,월세,43.24,202310,30,"16,034",45,4,2023,동일로242길 103,-,-,-,,,연립다세대
403,서울특별시 노원구 상계동,1125,1125,0,수락사회주택,월세,43.24,202310,30,"16,034",45,3,2023,동일로242길 103,-,-,-,,,연립다세대
404,서울특별시 노원구 상계동,1125,1125,0,수락사회주택,월세,43.24,202310,30,"16,369",46,3,2023,동일로242길 103,-,-,-,,,연립다세대
405,서울특별시 노원구 상계동,1125,1125,0,수락사회주택,월세,43.24,202310,30,"16,034",39,4,2023,동일로242길 103,202312~202512,신규,-,,,연립다세대
406,서울특별시 노원구 상계동,1125,1125,0,수락사회주택,월세,30,202310,30,"11,762",30,3,2023,동일로242길 103,202401~202601,신규,-,,,연립다세대
407,서울특별시 노원구 상계동,1125,1125,0,수락사회주택,월세,43.24,202310,30,"16,369",40,4,2023,동일로242길 103,202312~202512,신규,-,,,연립다세대
408,서울특별시 노원구 상계동,1125,1125,0,수락사회주택,월세,30,202310,30,"11,243",32,5,2023,동일로242길 103,-,-,-,,,연립다세대
409,서울특별시 노원구 상계동,1125,1125,0,수락사회주택,월세,30,202310,30,"11,243",29,5,2023,동일로242길 103,202311~202512,신규,-,,,연립다세대
410,서울특별시 노원구 공릉동,350-42,350,42,청마타운B동,월세,29.67,202310,28,"1,000",50,3,2014,공릉로27길 94,202310~202501,신규,-,,,연립다세대
411,서울특별시 노원구 월계동,400-1,400,1,MAIBAUM,전세,12.32,202310,27,"5,500",0,3,2011,광운로7길 10-7,-,-,-,,,연립다세대
412,서울특별시 노원구 월계동,400-1,400,1,MAIBAUM,전세,12.32,202310,27,"5,250",0,3,2011,광운로7길 10-7,202311~202502,신규,-,,,연립다세대
413,서울특별시 노원구 상계동,1380,1380,0,아기솔그린맨션,전세,42.3,202310,27,"8,000",0,2,1997,상계로35가길 44,202310~202510,신규,-,,,연립다세대
414,서울특별시 노원구 공릉동,592-2,592,2,하나캐슬,전세,16.36,202310,27,"9,400",0,4,2012,동일로178길 26,202311~202602,신규,-,,,연립다세대
415,서울특별시 노원구 월계동,429-29,429,29,신건안고시텔,월세,55.01,202310,27,"1,000",42,4,2004,석계로13길 11-4,202312~202502,신규,-,,,연립다세대
416,서울특별시 노원구 상계동,143-18,143,18,소망아트빌,전세,30.96,202310,27,"12,000",0,3,2016,한글비석로44길 45-7,202312~202512,신규,-,,,연립다세대
417,서울특별시 노원구 상계동,438-2,438,2,"동원빌라가,나,다",월세,36.61,202310,26,"1,000",60,-1,1991,한글비석로31가길 27-11,202311~202511,신규,-,,,연립다세대
418,서울특별시 노원구 공릉동,121,121,0,태릉현대홈타운스위트2단지,전세,134.968,202310,25,"68,250",0,2,2004,화랑로51나길 36,-,-,-,,,연립다세대
419,서울특별시 노원구 상계동,581-115,581,115,송원레지던스,전세,16.7,202310,25,"6,500",0,4,2012,상계로1길 54-12,202310~202510,신규,-,,,연립다세대
420,서울특별시 노원구 상계동,Mar-71,71,3,"진명하이츠빌라24,25동",전세,36.6,202310,25,"11,500",0,3,1991,덕릉로134길 10,202311~202511,갱신,사용,"11,000",0,연립다세대
421,서울특별시 노원구 공릉동,597-18,597,18,중앙연립,전세,39.55,202310,25,"12,000",0,2,1986,동일로 1009-3,202311~202511,갱신,-,"9,700",0,연립다세대
422,서울특별시 노원구 공릉동,506-33,506,33,진성빌,전세,30.04,202310,25,"12,000",0,2,2013,동일로184길 69-7,202312~202512,신규,-,,,연립다세대
423,서울특별시 노원구 상계동,135-88,135,88,(135-88),전세,40.06,202310,24,"13,300",0,2,1989,한글비석로24가길 72-15,202311~202511,-,-,,,연립다세대
424,서울특별시 노원구 공릉동,509-14,509,14,송정,월세,16.83,202310,24,"2,000",30,1,2012,동일로184길 57-9,-,-,-,,,연립다세대
425,서울특별시 노원구 공릉동,240-125,240,125,주인맨션(240-125),월세,57.07,202310,24,"14,000",20,2,2002,노원로1바길 30,202401~202601,신규,-,,,연립다세대
426,서울특별시 노원구 월계동,376-5,376,5,임오하이츠빌라,전세,46.98,202310,24,"19,000",0,3,1993,광운로19가길 13,202401~202601,신규,-,,,연립다세대
427,서울특별시 노원구 상계동,187-5,187,5,(187-5),전세,52.12,202310,23,"15,000",0,2,2009,노원로32길 42-15,202311~202511,갱신,-,"13,000",0,연립다세대
428,서울특별시 노원구 상계동,1113-36,1113,36,삼정하우스,전세,17.54,202310,23,"7,350",0,3,2013,동일로241나길 11,202310~202510,갱신,-,"7,350",0,연립다세대
429,서울특별시 노원구 공릉동,350-90,350,90,(350-90),전세,29.74,202310,23,"15,000",0,3,2012,공릉로27길 72-3,-,-,-,,,연립다세대
430,서울특별시 노원구 공릉동,592-27,592,27,담하우스,전세,21.2,202310,23,"8,000",0,4,2013,동일로176길 29-17,-,갱신,-,"8,000",0,연립다세대
431,서울특별시 노원구 상계동,184,184,0,동신라메르,전세,28.06,202310,23,"10,000",0,3,2011,상계로12길 76,202310~202510,갱신,-,"9,000",0,연립다세대
432,서울특별시 노원구 상계동,184,184,0,동신라메르,월세,23.16,202310,23,"10,000",4,5,2011,상계로12길 76,202311~202511,신규,-,,,연립다세대
433,서울특별시 노원구 상계동,187-5,187,5,(187-5),전세,52.82,202310,23,"15,000",0,3,2009,노원로32길 42-15,202311~202511,갱신,-,"13,000",0,연립다세대
434,서울특별시 노원구 하계동,285,285,0,한신코아,월세,101.99,202310,23,"40,000",45,1,1994,노원로15길 51-10,202401~202601,신규,-,,,연립다세대
435,서울특별시 노원구 상계동,581-214,581,214,유성빌라(581-214),전세,59.1,202310,23,"20,000",0,5,1997,상계로1길 62-57,202312~202512,-,-,,,연립다세대
436,서울특별시 노원구 상계동,184-26,184,26,삼우아트빌라2동,전세,31.58,202310,23,"10,200",0,3,1993,노원로28길 57-9,202311~202511,-,-,,,연립다세대
437,서울특별시 노원구 상계동,143-20,143,20,보람빌라15차,월세,54.5,202310,23,"1,000",75,3,1997,한글비석로44가길 6,202311~202511,신규,-,,,연립다세대
438,서울특별시 노원구 중계동,Dec-90,90,12,퀸즈빌,전세,50.91,202310,23,"20,000",0,2,2023,중계로14사길 17,202310~202510,신규,-,,,연립다세대
439,서울특별시 노원구 공릉동,115,115,0,태릉현대홈타운스위트1단지,월세,115.975,202310,23,"35,000",150,1,2004,화랑로51나길 15,202401~202601,신규,-,,,연립다세대
440,서울특별시 노원구 공릉동,609-50,609,50,베네씨아,월세,20.26,202310,23,"1,000",52,4,2011,동일로173길 36-15,202312~202412,신규,-,,,연립다세대
441,서울특별시 노원구 공릉동,350-90,350,90,(350-90),전세,29.74,202310,23,"15,000",0,3,2012,공릉로27길 72-3,202311~202511,신규,-,,,연립다세대
442,서울특별시 노원구 상계동,68-48,68,48,신아빌리지,전세,53.34,202310,21,"13,000",0,3,1989,덕릉로126가길 16,202311~202511,갱신,-,"12,600",0,연립다세대
443,서울특별시 노원구 상계동,May-47,47,5,진명하이츠빌라11-23동,월세,35.98,202310,21,"1,000",40,2,1991,덕릉로134길 10,202311~202511,신규,-,,,연립다세대
444,서울특별시 노원구 공릉동,270-7,270,7,어반지음,월세,44.68,202310,21,"18,000",45,5,2023,노원로1라길 17,202312~202512,신규,-,,,연립다세대
445,서울특별시 노원구 상계동,71-259,71,259,미도빌라나동,전세,45.7,202310,21,"8,000",0,4,1993,덕릉로126나길 53,202311~202511,신규,-,,,연립다세대
446,서울특별시 노원구 상계동,71-234,71,234,(71-234),월세,64.02,202310,21,"12,000",30,1,1997,덕릉로126가길 29,202311~202511,갱신,-,"12,000",28,연립다세대
447,서울특별시 노원구 상계동,169-480,169,480,인강빌,전세,54.33,202310,21,"18,000",0,2,2008,한글비석로35길 9,202311~202511,갱신,-,"17,000",0,연립다세대
448,서울특별시 노원구 하계동,171-6,171,6,경일빌라,전세,61.29,202310,21,"15,000",0,4,1993,공릉로62가길 36,202311~202511,신규,-,,,연립다세대
449,서울특별시 노원구 중계동,Aug-75,75,8,동암빌라,전세,42.21,202310,21,"10,000",0,1,1992,중계로14마길 26,202311~202511,신규,-,,,연립다세대
450,서울특별시 노원구 공릉동,587-9,587,9,(587-9),전세,23.89,202310,21,"5,200",0,4,2002,동일로178길 49,-,-,-,,,연립다세대
451,서울특별시 노원구 공릉동,585-20,585,20,(585-20),월세,12.24,202310,20,500,43,3,2013,동일로178길 29-4,202310~202510,신규,-,,,연립다세대
452,서울특별시 노원구 중계동,107-49,107,49,쉬즈빌2차,전세,42.56,202310,20,"14,000",0,3,2003,중계로16가길 5,202311~202511,갱신,-,"14,700",0,연립다세대
453,서울특별시 노원구 월계동,402-55,402,55,태광B동(402-55),전세,54.6,202310,20,"18,000",0,1,1989,광운로 39-1,202311~202511,신규,-,,,연립다세대
454,서울특별시 노원구 월계동,402-55,402,55,태광B동(402-55),전세,54.6,202310,20,"17,000",0,1,1989,광운로 39-1,202311~202511,신규,-,,,연립다세대
455,서울특별시 노원구 월계동,465-33,465,33,월계그린빌1,월세,52.29,202310,20,"6,000",60,3,2003,광운로7길 5-8,202311~202511,신규,-,,,연립다세대
456,서울특별시 노원구 월계동,855-2,855,2,한성빌라,전세,36.06,202310,20,"12,000",0,1,1988,덕릉로60길 298,202310~202510,갱신,-,"11,000",0,연립다세대
457,서울특별시 노원구 상계동,1117-58,1117,58,성우,전세,14.92,202310,20,"8,000",0,6,2011,동일로242가길 26-9,202310~202510,신규,-,,,연립다세대
458,서울특별시 노원구 상계동,197-3,197,3,한윤파이낸스,월세,55.06,202310,20,"3,000",95,5,2019,노원로26길 39,-,갱신,사용,"3,000",90,연립다세대
459,서울특별시 노원구 공릉동,513-32,513,32,데코아트빌,전세,29.93,202310,20,"13,700",0,5,2012,동일로186길 40,202312~202512,신규,-,,,연립다세대
460,서울특별시 노원구 공릉동,585-20,585,20,(585-20),월세,14.3,202310,20,500,47,2,2013,동일로178길 29-4,202311~202411,신규,-,,,연립다세대
461,서울특별시 노원구 상계동,320-86,320,86,중앙하이츠빌라102동,월세,51.36,202310,19,"15,000",13,2,2002,노원로30길 32,202311~202511,신규,-,,,연립다세대
462,서울특별시 노원구 공릉동,513-15,513,15,제너럴나인,전세,29.7,202310,19,"11,000",0,4,2017,동일로186길 14,202311~202511,신규,-,,,연립다세대
463,서울특별시 노원구 월계동,472-32,472,32,세움1차,전세,51.75,202310,19,"27,500",0,6,2017,광운로2길 12,202312~202512,신규,-,,,연립다세대
464,서울특별시 노원구 월계동,402-52,402,52,태광A동(402-52),전세,54.74,202310,19,"18,000",0,1,1989,광운로 39-1,202310~202510,갱신,-,"17,000",0,연립다세대
465,서울특별시 노원구 상계동,136-72,136,72,디자인빌상계,월세,29.97,202310,19,"12,000",35,3,2021,한글비석로44가길 43-2,202311~202511,신규,-,,,연립다세대
466,서울특별시 노원구 상계동,138-170,138,170,프린스빌라,월세,43.92,202310,19,"13,000",30,4,2005,수락산로 31,202311~202511,-,-,,,연립다세대
467,서울특별시 노원구 공릉동,517-45,517,45,풍천빌라,월세,64.95,202310,18,"1,000",60,1,1993,동일로182길 7-10,-,신규,-,,,연립다세대
468,서울특별시 노원구 상계동,1381-5,1381,5,초록하이츠빌라C동,월세,68.46,202310,18,"3,000",45,1,1996,상계로35가길 27,202310~202510,갱신,-,"3,000",55,연립다세대
469,서울특별시 노원구 상계동,68-96,68,96,신아빌리지2차나동,전세,36.96,202310,18,"9,450",0,1,1990,덕릉로124가길 13-10,202311~202511,-,-,,,연립다세대
470,서울특별시 노원구 상계동,87-26,87,26,성문하이빌A,월세,66.15,202310,18,"14,000",20,4,2003,덕릉로115길 25,202311~202511,신규,-,,,연립다세대
471,서울특별시 노원구 중계동,107-39,107,39,한성빌,전세,52.54,202310,18,"20,000",0,1,2004,중계로16길 35,202311~202511,신규,-,,,연립다세대
472,서울특별시 노원구 상계동,1396-1,1396,1,선화빌라,전세,46.16,202310,18,"10,000",0,2,1994,상계로39길 30,202311~202511,신규,-,,,연립다세대
473,서울특별시 노원구 중계동,Dec-90,90,12,퀸즈빌,전세,59.71,202310,18,"26,000",0,5,2023,중계로14사길 17,202312~202512,신규,-,,,연립다세대
474,서울특별시 노원구 월계동,475-4,475,4,한전빌라(475-4),월세,40.91,202310,17,300,20,-1,1987,광운로2나길 5,-,-,-,,,연립다세대
475,서울특별시 노원구 상계동,1402-4,1402,4,중앙빌라,전세,59.57,202310,17,"13,000",0,2,1996,덕릉로119가길 40-6,202311~202511,신규,-,,,연립다세대
476,서울특별시 노원구 공릉동,441-135,441,135,441-135,전세,32.42,202310,17,"8,000",0,5,2008,공릉로 191-14,202310~202510,신규,-,,,연립다세대
477,서울특별시 노원구 공릉동,240-75,240,75,퍼스티안,전세,29.9,202310,17,"16,538",0,4,2011,공릉로34길 20-8,202311~202511,-,-,,,연립다세대
478,서울특별시 노원구 상계동,184-8,184,8,삼우아트빌라1동,전세,29.7,202310,17,"9,000",0,4,1993,노원로28길 57-10,202312~202512,신규,-,,,연립다세대
479,서울특별시 노원구 상계동,389-255,389,255,피스풀하우스,전세,43.58,202310,16,"18,000",0,2,2016,상계로13길 20,202312~202512,신규,-,,,연립다세대
480,서울특별시 노원구 상계동,143-1,143,1,그레이스빌,전세,26.48,202310,15,"17,000",0,4,2021,한글비석로44길 53,202311~202511,신규,-,,,연립다세대
481,서울특별시 노원구 하계동,285,285,0,한신코아,전세,134.82,202310,14,"60,000",0,1,1994,노원로15길 51-10,202310~202510,갱신,사용,"73,000",0,연립다세대
482,서울특별시 노원구 중계동,148-17,148,17,투원베스트빌B동,전세,57.93,202310,14,"17,000",0,3,2003,덕릉로90길 13-1,202310~202510,갱신,-,"15,000",0,연립다세대
483,서울특별시 노원구 중계동,107-30,107,30,원강,전세,44.11,202310,14,"12,000",0,5,2010,중계로16길 53-1,202311~202511,신규,-,,,연립다세대
484,서울특별시 노원구 공릉동,585-20,585,20,(585-20),월세,12.24,202310,14,"1,000",40,2,2013,동일로178길 29-4,202310~202410,신규,-,,,연립다세대
485,서울특별시 노원구 공릉동,415-80,415,80,진주아트빌라A동,월세,39.67,202310,14,"1,000",60,3,1993,공릉로 169-7,202311~202511,신규,-,,,연립다세대
486,서울특별시 노원구 공릉동,370-1,370,1,대덕빌라,월세,64.35,202310,14,"2,000",80,1,1985,동일로192나길 38,202311~202511,신규,-,,,연립다세대
487,서울특별시 노원구 상계동,136-72,136,72,디자인빌상계,전세,26.46,202310,14,"18,300",0,2,2021,한글비석로44가길 43-2,202310~202510,신규,-,,,연립다세대
488,서울특별시 노원구 하계동,153-24,153,24,근용빌,월세,13.37,202310,14,500,40,2,2013,공릉로58길 33,202311~202511,신규,-,,,연립다세대
489,서울특별시 노원구 상계동,1116-82,1116,82,(1116-82),월세,40.26,202310,14,"1,000",40,-1,1986,동일로242라길 32,202310~202510,신규,-,,,연립다세대
490,서울특별시 노원구 공릉동,240-13,240,13,준하우스,월세,15.19,202310,13,"1,000",55,3,2013,공릉로32길 39,202310~202410,신규,-,,,연립다세대
491,서울특별시 노원구 월계동,534-38,534,38,삼광빌라(534-38),전세,46.32,202310,13,"9,300",0,-1,1993,월계로44가길 43-40,202311~202511,신규,-,,,연립다세대
492,서울특별시 노원구 공릉동,441-135,441,135,441-135,월세,46.98,202310,12,"1,000",70,2,2008,공릉로 191-14,202310~202510,신규,-,,,연립다세대
493,서울특별시 노원구 중계동,110-12,110,12,정원,월세,37.54,202310,12,"4,000",40,3,2012,중계로16다길 33,202311~202511,신규,-,,,연립다세대
494,서울특별시 노원구 상계동,156-149,156,149,한양그린빌,전세,39.24,202310,12,"19,500",0,5,2013,한글비석로24다길 11,202311~202511,신규,-,,,연립다세대
495,서울특별시 노원구 상계동,581-214,581,214,유성빌라(581-214),전세,59.1,202310,12,"20,000",0,5,1997,상계로1길 62-57,-,-,-,,,연립다세대
496,서울특별시 노원구 공릉동,370-15,370,15,4차임성타운,월세,30.96,202310,12,500,63,1,1993,동일로192나길 16-15,202310~202410,신규,-,,,연립다세대
497,서울특별시 노원구 상계동,370-16,370,16,(370-16),월세,32.64,202310,11,"1,600",45,1,1994,상계로9길 15,202311~202511,신규,-,,,연립다세대
498,서울특별시 노원구 공릉동,375-9,375,9,375-9,월세,13.2,202310,11,"1,000",40,4,2015,동일로196길 14,202311~202410,신규,-,,,연립다세대
499,서울특별시 노원구 공릉동,217-20,217,20,성심빌라,전세,31.68,202310,11,"13,000",0,4,1991,공릉로 184-7,202311~202511,신규,-,,,연립다세대
500,서울특별시 노원구 상계동,1380-6,1380,6,신성그린빌라,월세,46.71,202310,11,500,35,4,1996,상계로35가길 36,202310~202510,신규,-,,,연립다세대
501,서울특별시 노원구 월계동,411-6,411,6,미성빌라,전세,46.06,202310,11,"15,000",0,2,1992,석계로15길 17-5,202401~202601,신규,-,,,연립다세대
502,서울특별시 노원구 상계동,370-16,370,16,(370-16),월세,32.64,202310,11,"1,600",45,1,1994,상계로9길 15,202311~202511,신규,-,,,연립다세대
503,서울특별시 노원구 상계동,134-102,134,102,제이하임Ⅱ,전세,29.89,202310,11,"19,000",0,2,2022,한글비석로46나길 6,202311~202511,신규,-,,,연립다세대
504,서울특별시 노원구 상계동,138-85,138,85,힐스타빌상계,전세,29.97,202310,11,"17,000",0,2,2022,수락산로 31-16,202311~202511,신규,-,,,연립다세대
505,서울특별시 노원구 상계동,1117-58,1117,58,성우,월세,12.1,202310,10,"1,000",40,4,2011,동일로242가길 26-9,202410~202610,신규,-,,,연립다세대
506,서울특별시 노원구 상계동,185-10,185,10,아름빌,월세,15.86,202310,10,"1,000",52,4,2013,노원로30길 58-11,202310~202410,신규,-,,,연립다세대
507,서울특별시 노원구 상계동,Mar-47,47,3,(47-3),월세,39.18,202310,10,"13,000",10,3,2002,덕릉로134길 4,202311~202510,신규,-,,,연립다세대
508,서울특별시 노원구 상계동,77-45,77,45,현대빌라,전세,45.24,202310,10,"10,000",0,3,1992,덕릉로122길 9-7,-,갱신,-,"8,500",0,연립다세대
509,서울특별시 노원구 상계동,169-66,169,66,동방빌라,월세,38.14,202310,10,"1,000",45,-1,1994,한글비석로 418-9,202310~202510,신규,-,,,연립다세대
510,서울특별시 노원구 공릉동,568-7,568,7,두보팰리스,전세,22.6,202310,9,"18,000",0,6,2019,동일로 1037,202312~202512,신규,-,,,연립다세대
511,서울특별시 노원구 공릉동,609-43,609,43,정인하우스,전세,59.73,202310,9,"21,000",0,2,2013,동일로173길 36-19,202311~202511,신규,-,,,연립다세대
512,서울특별시 노원구 공릉동,362-12,362,12,청운명가(362-12),전세,41.62,202310,9,"24,000",0,3,2018,동일로196길 15,-,-,-,,,연립다세대
513,서울특별시 노원구 상계동,1097-4,1097,4,동성그린빌라(1097-4),전세,67.44,202310,9,"15,750",0,3,2002,동일로239다길 16,202310~202510,갱신,-,"15,750",0,연립다세대
514,서울특별시 노원구 중계동,168-10,168,10,한신월드타운(168-10),전세,59.96,202310,8,"27,000",0,5,2011,덕릉로82길 63,202311~202511,갱신,-,"25,200",0,연립다세대
515,서울특별시 노원구 상계동,160-1,160,1,정화빌라,전세,33.18,202310,7,"11,400",0,3,1993,한글비석로24가길 54,202311~202511,신규,-,,,연립다세대
516,서울특별시 노원구 월계동,270-33,270,33,대성파크빌,월세,53.93,202310,7,"10,000",50,2,2014,초안산로2길 90-4,202312~202512,갱신,사용,"10,000",50,연립다세대
517,서울특별시 노원구 공릉동,217-28,217,28,동우빌라B동,전세,39.28,202310,7,"8,500",0,3,1992,공릉로 184-18,202312~202512,신규,-,,,연립다세대
