NO,시군구,번지,본번,부번,단지명,전월세구분,전용면적(㎡),계약년월,계약일,보증금(만원),월세금(만원),층,건축년도,도로명,계약기간,계약구분,갱신요구권 사용,종전계약 보증금(만원),종전계약 월세(만원)
1,서울특별시 송파구 방이동,02월 28일,28,2,엘루이시티,전세,17.45,202409,13,"18,000",0,5,2019, ,202410~202610,신규,-,,
2,서울특별시 송파구 송파동,09월 18일,18,9,상아빌리지,전세,31.35,202409,12,"23,100",0,3,2001,백제고분로41길 5-12,202409~202609,갱신,사용,"22,000",0
3,서울특별시 송파구 방이동,47,47,0,잠실헤리츠,전세,20.97,202409,12,"17,900",0,9,2017, ,202410~202610,신규,-,,
4,서울특별시 송파구 방이동,Mar-50,50,3,잠실 리버리치,월세,42.09,202409,12,"4,000",220,14,2023,오금로11길 65,202410~202510,갱신,-,"4,000",220
5,서울특별시 송파구 문정동,622,622,0,송파한화오벨리스크,월세,29.99,202409,12,"21,000",15,10,2013,충민로 5,202411~202611,갱신,-,"23,100",0
6,서울특별시 송파구 문정동,620,620,0,송파푸르지오시티,전세,30,202409,12,"24,000",0,12,2013,새말로 62,202410~202610,갱신,-,"23,620",0
7,서울특별시 송파구 문정동,618,618,0,파크하비오,월세,46.58,202409,12,"3,000",150,14,, ,202410~202510,신규,-,,
8,서울특별시 송파구 문정동,618,618,0,파크하비오,월세,27.29,202409,12,"21,800",17,19,, ,202410~202610,신규,-,,
9,서울특별시 송파구 문정동,618,618,0,파크하비오,월세,50.11,202409,12,"3,000",149,7,, ,202409~202411,신규,-,,
10,서울특별시 송파구 문정동,618,618,0,파크하비오,월세,46.58,202409,12,"35,000",10,11,, ,202411~202611,신규,-,,
11,서울특별시 송파구 거여동,178-139,178,139,인투파크거여 2단지,월세,29.68,202409,11,"2,000",100,8,2020,거마로 29,202409~202509,신규,-,,
12,서울특별시 송파구 문정동,639-5,639,5,힐스테이트에코송파,월세,21.06,202409,11,"16,800",20,10,2017,정의로7길 13,202410~202610,신규,-,,
13,서울특별시 송파구 문정동,620,620,0,송파푸르지오시티,월세,30,202409,11,"1,000",105,13,2013,새말로 62,202409~202509,신규,-,,
14,서울특별시 송파구 삼전동,181-4,181,4,집앤사 하우립,전세,18.17,202409,11,"27,000",0,2,2020,삼학사로 39,202411~202611,신규,-,,
15,서울특별시 송파구 방이동,50,50,0,잠실엘퍼스트오피스텔,전세,18.07,202409,11,"18,000",0,7,2019,백제고분로51길 7,202410~202610,신규,-,,
16,서울특별시 송파구 방이동,50,50,0,잠실엘퍼스트오피스텔,전세,18.07,202409,11,"21,000",0,20,2019,백제고분로51길 7,202410~202510,갱신,사용,"21,000",0
17,서울특별시 송파구 방이동,43,43,0,대명벨리온,월세,17.12,202409,11,"16,200",10,4,2017, ,202410~202610,신규,-,,
18,서울특별시 송파구 방이동,43,43,0,대명벨리온,월세,17.12,202409,11,"16,200",10,4,2017, ,202410~202610,신규,-,,
19,서울특별시 송파구 잠실동,251-9,251,9,동명하이텔,월세,19.47,202409,11,"5,000",37,2,2002,삼전로 79,202410~202610,신규,-,,
20,서울특별시 송파구 거여동,603-1,603,1,수아주 오피스텔,월세,18.58,202409,11,"10,000",45,13,2022,위례송파로5길 18,202410~202610,신규,-,,
21,서울특별시 송파구 문정동,618,618,0,파크하비오,전세,47.04,202409,10,"40,000",0,13,, ,202411~202611,갱신,사용,"40,000",0
22,서울특별시 송파구 문정동,618,618,0,파크하비오,전세,47.04,202409,10,"40,000",0,13,, ,-,-,-,,
23,서울특별시 송파구 잠실동,194,194,0,잠실아이파크,월세,24.42,202409,10,"1,000",105,8,2013,올림픽로8길 20,202409~202509,신규,-,,
24,서울특별시 송파구 문정동,620,620,0,송파푸르지오시티,월세,30,202409,10,"1,000",110,6,2013,새말로 62,202410~202510,신규,-,,
25,서울특별시 송파구 삼전동,181-4,181,4,집앤사 하우립,전세,18.17,202409,10,"24,150",0,3,2020,삼학사로 39,202410~202610,신규,-,,
26,서울특별시 송파구 방이동,Jan-41,41,1,잠실파크웨이,월세,19.13,202409,9,500,79,6,2019,올림픽로34길 5-23,202410~202510,신규,-,,
27,서울특별시 송파구 방이동,Jan-41,41,1,잠실파크웨이,월세,19.13,202409,9,"1,000",82,4,2019,올림픽로34길 5-23,202410~202510,신규,-,,
28,서울특별시 송파구 문정동,618,618,0,파크하비오,전세,25.08,202409,9,"21,000",0,16,, ,202410~202510,갱신,-,"22,700",0
29,서울특별시 송파구 문정동,618,618,0,파크하비오,전세,48.96,202409,9,"40,000",0,4,, ,202410~202610,신규,-,,
30,서울특별시 송파구 문정동,652-1,652,1,프라비다옥토,전세,18.75,202409,9,"14,940",0,13,2016,법원로4길 17,202410~202610,신규,-,,
31,서울특별시 송파구 문정동,622,622,0,송파한화오벨리스크,월세,29.99,202409,9,"20,000",14,4,2013,충민로 5,202411~202611,신규,-,,
32,서울특별시 송파구 거여동,563-6,563,6,송파테미엘포레36,월세,68.8,202409,9,"4,000",195,4,2023,오금로54길 36,202409~202609,신규,-,,
33,서울특별시 송파구 잠실동,194,194,0,잠실아이파크,월세,24.42,202409,9,"1,000",95,8,2013,올림픽로8길 20,202411~202511,갱신,-,"1,000",86
34,서울특별시 송파구 잠실동,183-4,183,4,쌍용 더 플래티넘 잠실,전세,25.61,202409,9,"29,000",0,14,2022,백제고분로7길 49,202410~202610,신규,-,,
35,서울특별시 송파구 방이동,43,43,0,대명벨리온,월세,17.32,202409,9,"16,200",10,5,2017, ,202410~202610,신규,-,,
36,서울특별시 송파구 방이동,Aug-41,41,8,잠실 벨솔레 오피스텔,월세,18.14,202409,9,"1,000",85,18,2020,올림픽로34길 5-13,202410~202510,신규,-,,
37,서울특별시 송파구 문정동,624,624,0,송파 아이파크,월세,25.87,202409,8,"20,000",20,6,2015,법원로 55,202410~202610,신규,-,,
38,서울특별시 송파구 문정동,622,622,0,송파한화오벨리스크,월세,24.66,202409,7,"1,000",89,15,2013,충민로 5,202409~202503,갱신,-,"1,000",85
39,서울특별시 송파구 문정동,618,618,0,파크하비오,전세,50.65,202409,7,"44,000",0,4,, ,202409~202609,갱신,-,"44,000",0
40,서울특별시 송파구 거여동,178-6,178,6,인투파크거여 1단지,전세,29.74,202409,7,"27,000",0,9,2020,거마로9길 7-5,202409~202609,갱신,-,"26,200",0
41,서울특별시 송파구 방이동,Feb-46,46,2,사보이시티잠실,전세,21.93,202409,7,"25,200",0,18,2021,오금로11길 45,202409~202609,갱신,사용,"25,200",0
42,서울특별시 송파구 거여동,603-1,603,1,수아주 오피스텔,월세,18.58,202409,7,"16,000",10,15,2022,위례송파로5길 18,202410~202610,신규,-,,
43,서울특별시 송파구 거여동,603-1,603,1,수아주 오피스텔,월세,18.58,202409,7,"16,300",4,10,2022,위례송파로5길 18,202410~202610,신규,-,,
44,서울특별시 송파구 방이동,Aug-41,41,8,잠실 벨솔레 오피스텔,월세,29.33,202409,7,"1,000",115,18,2020,올림픽로34길 5-13,202409~202509,신규,-,,
45,서울특별시 송파구 문정동,618,618,0,파크하비오,전세,48.93,202409,7,"36,980",0,9,, ,202409~202609,갱신,-,"35,280",0
46,서울특별시 송파구 거여동,178-6,178,6,인투파크거여 1단지,월세,29.82,202409,6,"5,000",85,14,2020,거마로9길 7-5,202410~202610,신규,-,,
47,서울특별시 송파구 잠실동,183-4,183,4,쌍용 더 플래티넘 잠실,전세,24.08,202409,6,"29,000",0,15,2022,백제고분로7길 49,202410~202610,신규,-,,
48,서울특별시 송파구 방이동,Jun-46,46,6,잠실 에스뜨레야90,월세,39.67,202409,6,"2,500",200,14,2023,백제고분로51길 23,202409~202509,신규,-,,
49,서울특별시 송파구 방이동,May-47,47,5,잠실 소프라우스 오피스텔,월세,29.72,202409,6,"10,000",88,6,2021, ,202402~202502,갱신,사용,"10,000",85
50,서울특별시 송파구 문정동,618,618,0,파크하비오,월세,27.53,202409,6,"5,000",73,7,, ,202410~202510,갱신,-,"5,000",63
51,서울특별시 송파구 문정동,639-5,639,5,힐스테이트에코송파,월세,21.06,202409,6,"1,000",78,12,2017,정의로7길 13,202410~202510,갱신,-,"1,000",75
52,서울특별시 송파구 문정동,624,624,0,송파 아이파크,월세,29.83,202409,6,"24,300",7,8,2015,법원로 55,202410~202510,갱신,-,"24,700",0
53,서울특별시 송파구 문정동,620,620,0,송파푸르지오시티,월세,30,202409,6,"1,000",90,15,2013,새말로 62,202409~202509,갱신,-,"1,000",86
54,서울특별시 송파구 문정동,622,622,0,송파한화오벨리스크,월세,26.82,202409,6,"1,000",83,8,2013,충민로 5,202410~202510,갱신,-,"1,000",79
55,서울특별시 송파구 문정동,622,622,0,송파한화오벨리스크,전세,29.99,202409,6,"21,100",0,9,2013,충민로 5,202409~202609,갱신,사용,"25,500",0
56,서울특별시 송파구 방이동,47,47,0,잠실헤리츠,월세,20.97,202409,6,"18,500",10,15,2017, ,202409~202609,신규,-,,
57,서울특별시 송파구 거여동,605,605,0,휴먼빌 시티,월세,23.14,202409,5,"16,700",5,11,2020,위례송파로3길 12,202409~202608,신규,-,,
58,서울특별시 송파구 가락동,08월 01일,8,1,가락동우정에쉐르,월세,72.44,202409,5,"5,000",132,4,2004,중대로23길 20,202410~202610,신규,-,,
59,서울특별시 송파구 문정동,618,618,0,파크하비오,전세,48.96,202409,5,"41,000",0,8,, ,202410~202610,신규,-,,
60,서울특별시 송파구 문정동,618,618,0,파크하비오,전세,50.02,202409,5,"41,500",0,11,, ,202409~202609,갱신,-,"40,000",0
61,서울특별시 송파구 문정동,639-5,639,5,힐스테이트에코송파,월세,21.06,202409,5,"1,000",72,15,2017,정의로7길 13,202409~202509,신규,-,,
62,서울특별시 송파구 문정동,624,624,0,송파 아이파크,월세,25.87,202409,5,"1,000",86,5,2015,법원로 55,202409~202509,신규,-,,
63,서울특별시 송파구 거여동,178-139,178,139,인투파크거여 2단지,전세,29.68,202409,5,"24,500",0,2,2020,거마로 29,202409~202609,갱신,-,"24,500",0
64,서울특별시 송파구 방이동,Aug-41,41,8,잠실 벨솔레 오피스텔,월세,29.69,202409,5,"2,000",120,14,2020,올림픽로34길 5-13,202409~202509,신규,-,,
65,서울특별시 송파구 방이동,43,43,0,대명벨리온,월세,17.12,202409,5,"2,000",72,11,2017, ,202411~202511,갱신,-,"2,000",68
66,서울특별시 송파구 거여동,605,605,0,휴먼빌 시티,월세,23.14,202409,5,"16,700",5,11,2020,위례송파로3길 12,202409~202608,신규,-,,
67,서울특별시 송파구 거여동,178-139,178,139,인투파크거여 2단지,월세,29.68,202409,4,"2,000",100,6,2020,거마로 29,202410~202610,갱신,-,"2,000",95
68,서울특별시 송파구 방이동,May-47,47,5,잠실 소프라우스 오피스텔,전세,18.05,202409,4,"18,500",0,4,2021, ,202410~202610,신규,-,,
69,서울특별시 송파구 잠실동,251-9,251,9,동명하이텔,월세,19.47,202409,4,"1,000",63,3,2002,삼전로 79,202409~202609,신규,-,,
70,서울특별시 송파구 방이동,Apr-38,38,4,벨리시모 오피스텔,전세,19.14,202409,4,"13,000",0,7,2013,오금로11길 29-11,202410~202610,신규,-,,
71,서울특별시 송파구 문정동,622,622,0,송파한화오벨리스크,전세,29.96,202409,4,"22,050",0,10,2013,충민로 5,202409~202609,갱신,-,"22,050",0
72,서울특별시 송파구 잠실동,194,194,0,잠실아이파크,월세,24.42,202409,4,"3,000",87,6,2013,올림픽로8길 20,202410~202510,갱신,사용,"3,000",79
73,서울특별시 송파구 문정동,622,622,0,송파한화오벨리스크,월세,29.96,202409,4,"21,600",13,13,2013,충민로 5,202409~202609,신규,-,,
74,서울특별시 송파구 문정동,622,622,0,송파한화오벨리스크,월세,29.96,202409,4,"21,150",15,13,2013,충민로 5,202409~202609,신규,-,,
75,서울특별시 송파구 문정동,618,618,0,파크하비오,월세,26.16,202409,4,"22,000",10,9,, ,-,-,-,,
76,서울특별시 송파구 문정동,618,618,0,파크하비오,월세,26.16,202409,4,"21,600",10,9,, ,202410~202610,신규,-,,
77,서울특별시 송파구 문정동,618,618,0,파크하비오,전세,50.11,202409,4,"42,500",0,11,, ,202410~202610,갱신,사용,"42,500",0
78,서울특별시 송파구 가락동,171,171,0,현진타워,전세,44.44,202409,4,"28,000",0,5,2015,오금로44가길 13,202409~202609,신규,-,,
79,서울특별시 송파구 거여동,05월 26일,26,5,잭타워,전세,63.41,202409,4,"40,000",0,3,2023,오금로59길 4,202409~202609,신규,-,,
80,서울특별시 송파구 방이동,50,50,0,잠실엘퍼스트오피스텔,월세,18.07,202409,3,"1,000",90,16,2019,백제고분로51길 7,202409~202509,신규,-,,
81,서울특별시 송파구 문정동,652-4,652,4,힐스테이트에코문정,월세,17.93,202409,3,"3,400",70,11,2018,법원로4길 10,202410~202510,갱신,-,"3,400",66
82,서울특별시 송파구 문정동,639-5,639,5,힐스테이트에코송파,월세,21.06,202409,3,"1,000",84,11,2017,정의로7길 13,202409~202509,신규,-,,
83,서울특별시 송파구 문정동,639-5,639,5,힐스테이트에코송파,월세,21.06,202409,3,"1,000",90,11,2017,정의로7길 13,202409~202509,신규,-,,
84,서울특별시 송파구 문정동,618,618,0,파크하비오,전세,48.96,202409,3,"40,500",0,16,, ,202410~202606,신규,-,,
85,서울특별시 송파구 가락동,Jan-78,78,1,한화오벨리스크,전세,30.28,202409,3,"14,700",0,4,2004,중대로 127,202409~202609,갱신,-,"14,700",0
86,서울특별시 송파구 방이동,50,50,0,잠실엘퍼스트오피스텔,월세,18.07,202409,3,"4,000",73,13,2019,백제고분로51길 7,202409~202509,신규,-,,
87,서울특별시 송파구 방이동,47,47,0,잠실헤리츠,월세,16.43,202409,2,"10,000",48,3,2017, ,202409~202509,신규,-,,
88,서울특별시 송파구 문정동,618,618,0,파크하비오,전세,48.93,202409,2,"41,160",0,6,, ,202410~202610,신규,-,,
89,서울특별시 송파구 문정동,618,618,0,파크하비오,전세,48.96,202409,2,"40,000",0,3,, ,-,-,-,,
90,서울특별시 송파구 문정동,618,618,0,파크하비오,전세,48.93,202409,2,"41,000",0,17,, ,202409~202609,신규,-,,
91,서울특별시 송파구 문정동,618,618,0,파크하비오,전세,48.93,202409,2,"41,800",0,6,, ,202410~202610,신규,-,,
92,서울특별시 송파구 문정동,643-1,643,1,엠스테이트,월세,26.14,202409,2,"5,000",69,4,2016,법원로 114,202409~202509,신규,-,,
93,서울특별시 송파구 문정동,620,620,0,송파푸르지오시티,월세,29.97,202409,2,"1,000",115,3,2013,새말로 62,202410~202610,신규,-,,
94,서울특별시 송파구 잠실동,180-2,180,2,SJ 에비뉴힐스,월세,26.67,202409,2,"1,000",115,6,2024,백제고분로7길 23,202409~202509,신규,-,,
95,서울특별시 송파구 신천동,11월 04일,11,4,잠실 푸르지오 월드마크,월세,80.88,202409,1,"3,000",120,4,2013,올림픽로35가길 9,202409~202609,신규,-,,
96,서울특별시 송파구 방이동,Feb-47,47,2,에비뉴잠실,월세,37.8,202408,31,"28,000",10,5,2020,오금로11길 47-16,202410~202610,신규,-,,
97,서울특별시 송파구 방이동,47-13,47,13,보보스타워,월세,23.94,202408,31,"1,000",57,5,2004,오금로11길 49,202409~202509,신규,-,,
98,서울특별시 송파구 방이동,Aug-41,41,8,잠실 벨솔레 오피스텔,월세,18.14,202408,31,"18,300",10,5,2020,올림픽로34길 5-13,202410~202610,신규,-,,
99,서울특별시 송파구 문정동,639-5,639,5,힐스테이트에코송파,월세,21.06,202408,31,"1,000",90,18,2017,정의로7길 13,202409~202509,신규,-,,
100,서울특별시 송파구 방이동,Jul-47,47,7,피스티오피스텔,월세,25.27,202408,31,"2,000",132,10,2022,위례성대로2길 10,202408~202508,신규,-,,
101,서울특별시 송파구 거여동,603-1,603,1,수아주 오피스텔,월세,18.58,202408,31,"16,000",5,7,2022,위례송파로5길 18,202410~202610,신규,-,,
102,서울특별시 송파구 문정동,618,618,0,파크하비오,월세,48.93,202408,31,"10,000",120,13,, ,202411~202611,신규,-,,
103,서울특별시 송파구 석촌동,01월 06일,1,6,레이크캐슬,월세,74.63,202408,31,"8,000",80,9,2002,송파대로49길 64,202409~202608,신규,-,,
104,서울특별시 송파구 잠실동,178-6,178,6,잠실 M타워,전세,17.17,202408,31,"17,500",0,5,2018,올림픽로8길 7,202410~202610,신규,-,,
105,서울특별시 송파구 잠실동,249-2,249,2,(249-2),전세,33.39,202408,31,"28,000",0,2,2019,삼전로7길 11,202410~202610,신규,-,,
106,서울특별시 송파구 문정동,618,618,0,파크하비오,월세,24.72,202408,31,"19,100",20,16,, ,202409~202609,신규,-,,
107,서울특별시 송파구 문정동,652-4,652,4,힐스테이트에코문정,월세,20.79,202408,31,"11,000",55,5,2018,법원로4길 10,202409~202510,신규,-,,
108,서울특별시 송파구 문정동,652-1,652,1,프라비다옥토,월세,18.75,202408,31,"1,000",80,12,2016,법원로4길 17,202409~202509,신규,-,,
109,서울특별시 송파구 문정동,652-4,652,4,힐스테이트에코문정,월세,20.79,202408,31,"19,350",15,13,2018,법원로4길 10,202410~202610,신규,-,,
110,서울특별시 송파구 문정동,624,624,0,송파 아이파크,전세,25.87,202408,31,"22,000",0,11,2015,법원로 55,202409~202609,갱신,사용,"23,500",0
111,서울특별시 송파구 가락동,Jan-78,78,1,한화오벨리스크,월세,37.93,202408,31,"1,000",80,3,2004,중대로 127,202409~202609,신규,-,,
112,서울특별시 송파구 문정동,622,622,0,송파한화오벨리스크,월세,26.82,202408,31,"1,000",86,5,2013,충민로 5,202410~202510,갱신,-,"1,000",81
113,서울특별시 송파구 방이동,Aug-41,41,8,잠실 벨솔레 오피스텔,월세,29.33,202408,30,"3,500",100,4,2020,올림픽로34길 5-13,202409~202509,신규,-,,
114,서울특별시 송파구 방이동,Feb-46,46,2,사보이시티잠실,전세,19.36,202408,30,"19,300",0,4,2021,오금로11길 45,202410~202610,신규,-,,
115,서울특별시 송파구 문정동,624,624,0,송파 아이파크,월세,25.87,202408,30,"20,000",20,5,2015,법원로 55,202409~202609,신규,-,,
116,서울특별시 송파구 문정동,643-1,643,1,엠스테이트,월세,29.79,202408,30,"1,000",99,13,2016,법원로 114,202409~202509,갱신,-,"1,000",94
117,서울특별시 송파구 문정동,624,624,0,송파 아이파크,월세,38.81,202408,30,"30,000",35,10,2015,법원로 55,202410~202610,신규,-,,
118,서울특별시 송파구 방이동,Apr-49,49,4,아주리센 센트럴파크,전세,28.88,202408,30,"25,200",0,7,2018,오금로11길 55-8,202410~202610,신규,-,,
119,서울특별시 송파구 문정동,620,620,0,송파푸르지오시티,월세,30,202408,29,"1,000",103,7,2013,새말로 62,202409~202509,갱신,-,"1,000",100
120,서울특별시 송파구 문정동,622,622,0,송파한화오벨리스크,전세,26.82,202408,29,"20,750",0,10,2013,충민로 5,202410~202610,신규,-,,
121,서울특별시 송파구 문정동,620,620,0,송파푸르지오시티,월세,30,202408,29,"1,000",100,12,2013,새말로 62,202409~202509,갱신,-,"1,000",100
122,서울특별시 송파구 문정동,643-1,643,1,엠스테이트,전세,29.79,202408,29,"24,500",0,12,2016,법원로 114,202410~202610,갱신,-,"28,000",0
123,서울특별시 송파구 방이동,50,50,0,잠실엘퍼스트오피스텔,월세,19.29,202408,29,"1,000",90,6,2019,백제고분로51길 7,202408~202508,신규,-,,
124,서울특별시 송파구 문정동,643-1,643,1,엠스테이트,월세,36.63,202408,29,"5,000",95,10,2016,법원로 114,202409~202509,갱신,-,"5,000",90
125,서울특별시 송파구 문정동,639-5,639,5,힐스테이트에코송파,월세,21.06,202408,29,"5,000",70,15,2017,정의로7길 13,202409~202509,갱신,사용,"5,000",65
126,서울특별시 송파구 문정동,639-5,639,5,힐스테이트에코송파,월세,21.06,202408,29,"16,800",17,9,2017,정의로7길 13,202409~202609,갱신,-,"19,500",0
127,서울특별시 송파구 거여동,603-1,603,1,수아주 오피스텔,전세,18.58,202408,29,"15,700",0,8,2022,위례송파로5길 18,202410~202610,갱신,-,"15,000",0
128,서울특별시 송파구 삼전동,49,49,0,트리엘플레이스 잠실,전세,22.62,202408,29,"28,000",0,5,2022,백제고분로 218,202409~202609,신규,-,,
129,서울특별시 송파구 방이동,Jan-41,41,1,잠실파크웨이,월세,19.13,202408,28,"18,500",15,15,2019,올림픽로34길 5-23,202409~202609,신규,-,,
130,서울특별시 송파구 방이동,47-13,47,13,보보스타워,전세,23.94,202408,28,"16,200",0,4,2004,오금로11길 49,202410~202610,신규,-,,
131,서울특별시 송파구 문정동,622,622,0,송파한화오벨리스크,전세,69.8,202408,28,"59,000",0,13,2013,충민로 5,202409~202609,신규,-,,
132,서울특별시 송파구 문정동,618,618,0,파크하비오,월세,25.08,202408,28,"19,100",20,6,, ,202410~202510,신규,-,,
133,서울특별시 송파구 문정동,618,618,0,파크하비오,전세,59.92,202408,28,"54,000",0,8,, ,202410~202609,신규,-,,
134,서울특별시 송파구 문정동,618,618,0,파크하비오,전세,26.16,202408,28,"21,900",0,14,, ,202409~202609,갱신,-,"20,900",0
135,서울특별시 송파구 문정동,618,618,0,파크하비오,월세,48.93,202408,28,"10,000",81,15,, ,202409~202509,갱신,-,"10,000",75
136,서울특별시 송파구 문정동,652-4,652,4,힐스테이트에코문정,월세,20.79,202408,28,"1,000",76,12,2018,법원로4길 10,202409~202509,신규,-,,
137,서울특별시 송파구 문정동,652-4,652,4,힐스테이트에코문정,전세,20.79,202408,28,"20,500",0,8,2018,법원로4길 10,202408~202608,신규,-,,
138,서울특별시 송파구 문정동,652-1,652,1,프라비다옥토,전세,21.73,202408,28,"18,500",0,14,2016,법원로4길 17,202408~202608,신규,-,,
139,서울특별시 송파구 거여동,178-6,178,6,인투파크거여 1단지,월세,25.59,202408,28,"2,000",72,13,2020,거마로9길 7-5,202410~202610,신규,-,,
140,서울특별시 송파구 거여동,605,605,0,휴먼빌 시티,월세,23.14,202408,28,"10,000",50,7,2020,위례송파로3길 12,202409~202509,신규,-,,
141,서울특별시 송파구 거여동,605,605,0,휴먼빌 시티,전세,24.15,202408,28,"18,000",0,5,2020,위례송파로3길 12,202409~202609,갱신,-,"19,000",0
142,서울특별시 송파구 오금동,130-7,130,7,성우리빙타워,월세,30.99,202408,28,"4,000",60,6,2002,마천로 180,202408~202508,신규,-,,
143,서울특별시 송파구 문정동,652-2,652,2,문정 오벨리스크,월세,23.29,202408,28,"5,000",73,16,2018,송파대로 145,202409~202509,갱신,사용,"5,000",68
144,서울특별시 송파구 문정동,643-1,643,1,엠스테이트,월세,26.15,202408,28,"12,000",61,17,2016,법원로 114,202411~202511,갱신,-,"12,000",55
145,서울특별시 송파구 문정동,622,622,0,송파한화오벨리스크,월세,24.66,202408,28,"18,225",15,14,2013,충민로 5,202409~202609,갱신,-,"19,800",0
146,서울특별시 송파구 방이동,39,39,0,잠실 제니알,전세,23.54,202408,28,"23,000",0,9,2020,올림픽로34길 6,202411~202611,신규,-,,
147,서울특별시 송파구 문정동,622,622,0,송파한화오벨리스크,월세,29.96,202408,27,"21,300",11,7,2013,충민로 5,202410~202610,신규,-,,
148,서울특별시 송파구 방이동,Aug-41,41,8,잠실 벨솔레 오피스텔,전세,29.69,202408,27,"30,000",0,6,2020,올림픽로34길 5-13,202410~202610,신규,-,,
149,서울특별시 송파구 문정동,643-1,643,1,엠스테이트,월세,26.15,202408,27,"1,000",100,7,2016,법원로 114,202408~202508,신규,-,,
150,서울특별시 송파구 문정동,618,618,0,파크하비오,월세,48.96,202408,27,"3,700",159,13,, ,202409~202503,갱신,-,"3,700",152
151,서울특별시 송파구 석촌동,15,15,0,백제24시찜질방인삼사우나,월세,29.19,202408,27,"3,500",50,3,2004,백제고분로 293,202409~202509,신규,-,,
152,서울특별시 송파구 방이동,02월 28일,28,2,엘루이시티,전세,17.45,202408,26,"15,729",0,11,2019, ,202409~202509,신규,-,,
153,서울특별시 송파구 방이동,Aug-41,41,8,잠실 벨솔레 오피스텔,전세,29.69,202408,26,"30,150",0,19,2020,올림픽로34길 5-13,202408~202608,갱신,-,"30,500",0
154,서울특별시 송파구 방이동,39,39,0,잠실 제니알,전세,24.81,202408,26,"23,100",0,10,2020,올림픽로34길 6,202408~202508,갱신,-,"22,000",0
155,서울특별시 송파구 방이동,Feb-46,46,2,사보이시티잠실,전세,23.3,202408,26,"26,700",0,11,2021,오금로11길 45,202408~202601,갱신,-,"26,700",0
156,서울특별시 송파구 방이동,47,47,0,잠실헤리츠,월세,16.43,202408,26,"4,950",65,15,2017, ,202409~202509,신규,-,,
157,서울특별시 송파구 문정동,620,620,0,송파푸르지오시티,월세,30,202408,26,"21,600",25,12,2013,새말로 62,202410~202610,신규,-,,
158,서울특별시 송파구 문정동,652-5,652,5,문정 아이파크,월세,25.77,202408,26,"1,000",95,10,2017,법원로4길 6,202408~202512,신규,-,,
159,서울특별시 송파구 문정동,618,618,0,파크하비오,월세,50.11,202408,26,"30,000",60,7,, ,202410~202610,신규,-,,
160,서울특별시 송파구 문정동,618,618,0,파크하비오,월세,27.52,202408,26,"22,000",20,12,, ,202409~202609,신규,-,,
161,서울특별시 송파구 문정동,618,618,0,파크하비오,전세,46.58,202408,26,"38,000",0,6,, ,202410~202610,신규,-,,
162,서울특별시 송파구 문정동,618,618,0,파크하비오,전세,48.96,202408,26,"40,000",0,14,, ,202410~202610,신규,-,,
163,서울특별시 송파구 문정동,652,652,0,송파법조타운푸르지오시티,월세,19.37,202408,25,"1,000",88,7,2018,법원로4길 5,202409~202509,신규,-,,
164,서울특별시 송파구 잠실동,294-23,294,23,파로스타워,월세,18.19,202408,25,"1,000",90,5,2020,도곡로64길 7-1,202409~202509,신규,-,,
165,서울특별시 송파구 거여동,178-6,178,6,인투파크거여 1단지,월세,29.98,202408,25,"2,000",88,12,2020,거마로9길 7-5,202408~202508,신규,-,,
166,서울특별시 송파구 문정동,652-5,652,5,문정 아이파크,월세,25.77,202408,24,"1,000",100,16,2017,법원로4길 6,202408~202508,신규,-,,
167,서울특별시 송파구 문정동,652,652,0,송파법조타운푸르지오시티,월세,23.68,202408,24,"1,000",100,6,2018,법원로4길 5,202408~202502,신규,-,,
168,서울특별시 송파구 문정동,624,624,0,송파 아이파크,전세,38.81,202408,24,"36,500",0,9,2015,법원로 55,202409~202609,신규,-,,
169,서울특별시 송파구 문정동,620,620,0,송파푸르지오시티,월세,30,202408,24,"15,000",55,4,2013,새말로 62,202410~202510,신규,-,,
170,서울특별시 송파구 문정동,620,620,0,송파푸르지오시티,전세,29.97,202408,24,"27,000",0,10,2013,새말로 62,202408~202512,갱신,-,"28,500",0
171,서울특별시 송파구 문정동,620,620,0,송파푸르지오시티,월세,30,202408,24,"20,000",30,8,2013,새말로 62,202410~202610,신규,-,,
172,서울특별시 송파구 거여동,605,605,0,휴먼빌 시티,월세,23.14,202408,24,"1,000",85,10,2020,위례송파로3길 12,202408~202508,신규,-,,
173,서울특별시 송파구 거여동,604-2,604,2,송파 풍산 리치안,월세,20.47,202408,24,"2,000",85,13,2022,위례서로 244,202408~202508,신규,-,,
174,서울특별시 송파구 방이동,42,42,0,잠실역 웰리지 더테라스,월세,24.12,202408,24,"5,000",103,14,2023,올림픽로34길 5-14,202409~202509,신규,-,,
175,서울특별시 송파구 방이동,47-13,47,13,보보스타워,월세,26.97,202408,24,"5,000",31,5,2004,오금로11길 49,202410~202510,신규,-,,
176,서울특별시 송파구 방이동,Feb-46,46,2,사보이시티잠실,전세,29.18,202408,24,"32,000",0,11,2021,오금로11길 45,202410~202610,신규,-,,
177,서울특별시 송파구 삼전동,181-4,181,4,집앤사 하우립,전세,18.17,202408,24,"24,500",0,6,2020,삼학사로 39,202410~202610,신규,-,,
178,서울특별시 송파구 문정동,652-2,652,2,문정 오벨리스크,월세,21.24,202408,24,"20,700",20,10,2018,송파대로 145,202409~202609,신규,-,,
