NO,시군구,번지,도로조건,계약면적(㎡),전월세구분,계약년월,계약일,보증금(만원),월세금(만원),건축년도,도로명,계약기간,계약구분,갱신요구권 사용,종전계약 보증금(만원),종전계약 월세(만원),주택유형
21,서울특별시 송파구 송파동,5*,8m미만,66,전세,202409,10,"50,000",0,2022,백제고분로45길,-,-,-,,,단독다가구
22,서울특별시 송파구 방이동,1**,8m미만,16,월세,202409,10,"1,000",50,2006,가락로39길,202409~202609,신규,-,,,단독다가구
23,서울특별시 송파구 잠실동,2**,8m미만,35,월세,202409,9,"6,000",45,1997,백제고분로7길,202409~202609,갱신,-,"6,000",40,단독다가구
24,서울특별시 송파구 가락동,7*,8m미만,91.44,월세,202409,9,"21,000",50,1990,송이로20길,202410~202610,신규,-,,,단독다가구
25,서울특별시 송파구 마천동,1**,8m미만,40.53,전세,202409,9,"15,000",0,1991,마천로43길,202410~202610,신규,-,,,단독다가구
26,서울특별시 송파구 마천동,8*,8m미만,56,전세,202409,9,"20,370",0,2017,성내천로,202411~202611,신규,-,,,단독다가구
27,서울특별시 송파구 석촌동,1**,8m미만,34.61,월세,202409,9,"13,000",30,1996,백제고분로39길,202410~202610,신규,-,,,단독다가구
28,서울특별시 송파구 석촌동,2**,8m미만,110.34,전세,202409,9,"35,000",0,1987,가락로16길,202410~202610,신규,-,,,단독다가구
29,서울특별시 송파구 삼전동,2*,8m미만,24,월세,202409,9,"1,000",62,2002,삼학사로19길,202409~202609,신규,-,,,단독다가구
30,서울특별시 송파구 마천동,8*,8m미만,56,전세,202409,9,"20,370",0,2017,성내천로,202411~202611,신규,-,,,단독다가구
31,서울특별시 송파구 마천동,8*,8m미만,26.97,전세,202409,9,"5,000",0,1989,성내천로30길,-,-,-,,,단독다가구
32,서울특별시 송파구 문정동,8*,12m미만,40,전세,202409,9,"20,000",0,,송이로36길,202410~202610,신규,-,,,단독다가구
33,서울특별시 송파구 석촌동,1**,8m미만,30,월세,202409,7,"6,000",55,1996,백제고분로39길,202410~202610,신규,-,,,단독다가구
34,서울특별시 송파구 마천동,1**,12m미만,66.24,월세,202409,7,"8,000",67,1987,마천로39길,202410~202610,신규,-,,,단독다가구
35,서울특별시 송파구 마천동,1**,25m이상,88,전세,202409,7,"35,000",0,1996,성내천로,202409~202609,신규,-,,,단독다가구
36,서울특별시 송파구 오금동,8*,8m미만,28.65,월세,202409,7,"3,000",45,1991,마천로15길,202409~202608,신규,-,,,단독다가구
37,서울특별시 송파구 삼전동,3*,8m미만,22.96,전세,202409,7,"11,000",0,1996,백제고분로22길,202410~202610,신규,-,,,단독다가구
38,서울특별시 송파구 삼전동,1**,8m미만,45,전세,202409,7,"23,150",0,1997,삼학사로19길,-,-,-,,,단독다가구
39,서울특별시 송파구 방이동,5*,8m미만,30.42,전세,202409,7,"12,000",0,1996,올림픽로34길,202409~202609,신규,-,,,단독다가구
40,서울특별시 송파구 거여동,1*,12m미만,30.07,전세,202409,7,"25,000",0,2021,오금로57길,202411~202611,신규,-,,,단독다가구
41,서울특별시 송파구 풍납동,2**,8m미만,37,월세,202409,6,"4,000",25,1995,풍성로6길,202410~202610,신규,-,,,단독다가구
42,서울특별시 송파구 삼전동,1**,8m미만,50,전세,202409,6,"15,046",0,1996,백제고분로32길,202410~202610,신규,-,,,단독다가구
43,서울특별시 송파구 방이동,1**,8m미만,40.36,월세,202409,6,"10,000",65,,위례성대로6길,202410~202610,신규,-,,,단독다가구
44,서울특별시 송파구 석촌동,2**,12m미만,23.2,전세,202409,6,"10,000",0,1997,가락로11길,202409~202609,신규,-,,,단독다가구
45,서울특별시 송파구 석촌동,5*,8m미만,41.3,월세,202409,6,"8,000",23,1997,석촌호수로18길,-,-,-,,,단독다가구
46,서울특별시 송파구 가락동,1*,12m미만,43,월세,202409,6,"10,900",34,1998,오금로34길,202409~202609,갱신,-,"10,900",30,단독다가구
47,서울특별시 송파구 문정동,7*,8m미만,75.9,월세,202409,6,"5,000",135,2000,새말로6길,202410~202610,신규,-,,,단독다가구
48,서울특별시 송파구 마천동,2**,8m미만,83.78,전세,202409,6,"26,000",0,1993,성내천로43가길,202410~202610,신규,-,,,단독다가구
49,서울특별시 송파구 방이동,1**,8m미만,40.36,월세,202409,6,"10,000",65,2012,위례성대로6길,202410~202610,신규,-,,,단독다가구
50,서울특별시 송파구 거여동,*,12m미만,46,전세,202409,6,"16,000",0,1989,성내천로,202411~202611,신규,-,,,단독다가구
51,서울특별시 송파구 가락동,1**,8m미만,29.58,월세,202409,6,"1,000",63,,송이로23길,-,-,-,,,단독다가구
52,서울특별시 송파구 잠실동,3**,8m미만,80.74,월세,202409,6,"3,000",155,1985,도곡로62길,202409~202609,신규,-,,,단독다가구
53,서울특별시 송파구 잠실동,3**,8m미만,21,월세,202409,6,"3,000",35,1996,백제고분로18길,202409~202609,신규,-,,,단독다가구
54,서울특별시 송파구 오금동,7*,12m미만,38.07,월세,202409,6,"13,000",25,1992,마천로13길,202411~202611,신규,-,,,단독다가구
55,서울특별시 송파구 오금동,1**,12m미만,26.81,월세,202409,5,"8,400",20,1989,성내천로,202408~202608,갱신,-,"8,400",0,단독다가구
56,서울특별시 송파구 방이동,1**,8m미만,50,월세,202409,5,"10,000",60,1985,백제고분로48길,202410~202610,신규,-,,,단독다가구
57,서울특별시 송파구 마천동,3**,8m미만,40.95,전세,202409,5,"8,000",0,2002,성내천로29나길,202411~202611,신규,-,,,단독다가구
58,서울특별시 송파구 마천동,1**,8m미만,20,월세,202409,5,200,25,1990,마천로51길,202409~202609,신규,-,,,단독다가구
59,서울특별시 송파구 석촌동,2**,8m미만,57.5,월세,202409,5,"10,000",65,1997,삼학사로10길,202409~202609,갱신,-,"15,000",40,단독다가구
60,서울특별시 송파구 풍납동,2**,8m미만,38.82,전세,202409,5,"12,000",0,1993,풍성로6길,202410~202610,신규,-,,,단독다가구
61,서울특별시 송파구 풍납동,4**,8m미만,21.98,전세,202409,5,"5,000",0,1994,바람드리24길,202409~202609,신규,-,,,단독다가구
62,서울특별시 송파구 삼전동,1**,8m미만,22,전세,202409,5,"12,000",0,1997,백제고분로31길,202409~202609,갱신,-,"11,500",0,단독다가구
63,서울특별시 송파구 마천동,1**,8m미만,34.4,전세,202409,5,"3,000",0,1984,마천로51가길,202409~202609,신규,-,,,단독다가구
64,서울특별시 송파구 잠실동,2**,8m미만,49.71,월세,202409,4,"4,000",80,1988,석촌호수로12길,202409~202609,갱신,-,"4,000",80,단독다가구
65,서울특별시 송파구 거여동,5**,8m미만,34.85,월세,202409,4,"7,000",35,1990,양산로,-,-,-,,,단독다가구
66,서울특별시 송파구 석촌동,*,12m미만,124.43,전세,202409,4,"25,000",0,1984,삼학사로18길,202409~202609,갱신,-,"20,000",0,단독다가구
67,서울특별시 송파구 잠실동,3**,8m미만,19.8,월세,202409,4,500,40,1986,백제고분로14길,202409~202609,신규,-,,,단독다가구
68,서울특별시 송파구 거여동,1**,12m미만,58.61,월세,202409,4,"13,000",60,1993,거마로15길,202410~202610,신규,-,,,단독다가구
69,서울특별시 송파구 가락동,1**,8m미만,40,월세,202409,4,"1,000",65,1997,동남로13길,202409~202609,신규,-,,,단독다가구
70,서울특별시 송파구 거여동,5**,8m미만,43,월세,202409,4,"2,000",35,1987,오금로64나길,202403~202603,신규,-,,,단독다가구
71,서울특별시 송파구 잠실동,2**,8m미만,30,월세,202409,4,"5,000",70,1998,석촌호수로12길,202409~202608,신규,-,,,단독다가구
72,서울특별시 송파구 문정동,*,12m미만,65.07,월세,202409,3,"2,000",70,1988,송이로28길,202409~202609,신규,-,,,단독다가구
73,서울특별시 송파구 마천동,1**,8m미만,30,월세,202409,3,"1,000",30,1989,마천로43길,202410~202610,신규,-,,,단독다가구
74,서울특별시 송파구 풍납동,4**,8m미만,30,월세,202409,3,"3,000",30,1991,바람드리28길,202409~202509,신규,-,,,단독다가구
75,서울특별시 송파구 마천동,2**,25m이상,64.24,전세,202409,3,"15,000",0,1997,성내천로,202410~202610,신규,-,,,단독다가구
76,서울특별시 송파구 마천동,1**,8m미만,66.84,월세,202409,3,"3,000",63,1992,성내천로32가길,202409~202503,갱신,-,"3,000",58,단독다가구
77,서울특별시 송파구 마천동,3**,8m미만,17,전세,202409,3,"4,000",0,1989,성내천로33다길,202409~202609,신규,-,,,단독다가구
78,서울특별시 송파구 마천동,1**,12m미만,50,월세,202409,3,500,40,1997,마천로61다길,202410~202610,신규,-,,,단독다가구
79,서울특별시 송파구 잠실동,2**,8m미만,17,전세,202409,3,"3,000",0,1993,석촌호수로12길,202409~202609,신규,-,,,단독다가구
80,서울특별시 송파구 잠실동,2**,8m미만,50,전세,202409,3,"21,000",0,2000,백제고분로13길,202409~202609,갱신,-,"19,900",0,단독다가구
81,서울특별시 송파구 잠실동,2**,8m미만,25,월세,202409,3,"2,000",48,1996,백제고분로7길,202409~202509,신규,-,,,단독다가구
82,서울특별시 송파구 풍납동,7*,12m미만,38,전세,202409,3,"16,200",0,1996,한가람로20길,202409~202609,갱신,-,"15,500",0,단독다가구
83,서울특별시 송파구 마천동,3**,25m미만,20,전세,202409,3,"6,500",0,1989,성내천로43마길,202410~202610,신규,-,,,단독다가구
84,서울특별시 송파구 가락동,4*,12m미만,43.29,전세,202409,3,"8,190",0,1991,오금로36길,202410~202610,신규,-,,,단독다가구
85,서울특별시 송파구 삼전동,1**,8m미만,57.2,월세,202409,3,"4,200",50,1996,백제고분로31길,202409~202609,갱신,-,"3,500",50,단독다가구
86,서울특별시 송파구 송파동,1**,8m미만,46.94,월세,202409,2,"13,000",30,1996,오금로22길,202410~202610,신규,-,,,단독다가구
87,서울특별시 송파구 마천동,8*,8m미만,25,월세,202409,2,300,10,1978,마천로39길,202409~202609,신규,-,,,단독다가구
88,서울특별시 송파구 마천동,1**,8m미만,78.48,월세,202409,2,"5,000",70,1983,성내천로32길,202411~202611,신규,-,,,단독다가구
89,서울특별시 송파구 잠실동,2**,8m미만,51.5,월세,202409,2,"21,000",12,1995,백제고분로19길,202410~202610,갱신,-,"21,000",0,단독다가구
90,서울특별시 송파구 잠실동,2**,8m미만,28,월세,202409,2,"1,000",55,2002,백제고분로19길,202409~202609,신규,-,,,단독다가구
91,서울특별시 송파구 거여동,5**,8m미만,21,월세,202409,2,500,35,1991,양산로,202409~202609,신규,-,,,단독다가구
92,서울특별시 송파구 거여동,2**,8m미만,30.6,전세,202409,2,"7,000",0,1989,오금로64라길,202411~202611,신규,-,,,단독다가구
93,서울특별시 송파구 문정동,4*,8m미만,30,월세,202409,2,"1,000",45,1987,동남로2길,202407~202607,갱신,-,"1,000",40,단독다가구
94,서울특별시 송파구 문정동,4*,8m미만,16.52,월세,202409,2,"2,000",15,1987,동남로2길,202409~202609,갱신,-,"2,000",10,단독다가구
95,서울특별시 송파구 송파동,9*,8m미만,249.35,전세,202409,2,"26,250",0,1989,가락로21길,202409~202605,갱신,-,"26,250",0,단독다가구
96,서울특별시 송파구 석촌동,2**,12m미만,23.2,월세,202409,2,"12,000",15,1997,가락로11길,202410~202610,신규,-,,,단독다가구
97,서울특별시 송파구 거여동,*,12m미만,20,월세,202409,2,500,35,1989,오금로51길,202409~202609,신규,-,,,단독다가구
98,서울특별시 송파구 방이동,1**,25m미만,19.83,월세,202409,2,0,65,2002,가락로,202410~202610,신규,-,,,단독다가구
99,서울특별시 송파구 잠실동,1**,8m미만,30,전세,202409,1,"19,000",0,2011,백제고분로7길,202409~202609,신규,-,,,단독다가구
100,서울특별시 송파구 석촌동,2**,12m미만,21,월세,202409,1,"1,000",60,1988,삼학사로12길,202409~202609,신규,-,,,단독다가구
101,서울특별시 송파구 잠실동,3**,8m미만,36,월세,202409,1,"1,000",87,1996,백제고분로12길,202409~202609,신규,-,,,단독다가구
102,서울특별시 송파구 풍납동,2**,8m미만,227.73,월세,202409,1,300,30,1990,풍성로20길,202409~202609,갱신,-,100,30,단독다가구
103,서울특별시 송파구 송파동,1**,12m미만,18,월세,202408,31,"1,000",55,2021,백제고분로46길,202408~202608,신규,-,,,단독다가구
104,서울특별시 송파구 석촌동,1*,8m미만,34.24,월세,202408,31,"1,000",50,1996,백제고분로33길,202409~202609,신규,-,,,단독다가구
105,서울특별시 송파구 거여동,1**,12m미만,42.43,전세,202408,31,"9,900",0,1993,거마로9길,202409~202609,신규,-,,,단독다가구
106,서울특별시 송파구 삼전동,1**,8m미만,47.88,월세,202408,31,"10,000",44,2000,백제고분로27길,202410~202610,갱신,사용,"10,000",40,단독다가구
107,서울특별시 송파구 마천동,2**,8m미만,42.49,전세,202408,31,"10,000",0,1995,성내천로55길,202410~202610,신규,-,,,단독다가구
108,서울특별시 송파구 마천동,*,8m미만,35.14,전세,202408,31,"13,000",0,1988,성내천로23가길,202410~202610,신규,-,,,단독다가구
109,서울특별시 송파구 마천동,1**,25m이상,59.08,전세,202408,31,"21,500",0,1996,성내천로,202410~202610,갱신,사용,"20,500",0,단독다가구
110,서울특별시 송파구 마천동,3**,8m미만,58.07,월세,202408,31,"2,000",40,1997,성내천로39길,202410~202610,신규,-,,,단독다가구
111,서울특별시 송파구 마천동,2**,8m미만,33,월세,202408,31,"1,000",40,1996,성내천로43가길,202410~202610,신규,-,,,단독다가구
112,서울특별시 송파구 오금동,8*,8m미만,34.18,전세,202408,31,"21,000",0,1987,중대로34길,202410~202610,신규,-,,,단독다가구
113,서울특별시 송파구 오금동,8*,8m미만,34.18,전세,202408,31,"21,000",0,1987,중대로34길,202410~202610,신규,-,,,단독다가구
114,서울특별시 송파구 방이동,2**,12m미만,26.4,월세,202408,31,"1,000",65,,오금로29길,202409~202609,신규,-,,,단독다가구
115,서울특별시 송파구 방이동,1**,8m미만,22,월세,202408,31,"5,000",65,2023,백제고분로48가길,202408~202508,신규,-,,,단독다가구
116,서울특별시 송파구 거여동,*,8m미만,37.5,월세,202408,31,"6,500",30,1989,거마로7길,202410~202610,신규,-,,,단독다가구
117,서울특별시 송파구 마천동,1**,8m미만,53.2,월세,202408,30,"18,000",30,1987,성내천로30길,202410~202703,신규,-,,,단독다가구
118,서울특별시 송파구 마천동,3**,25m미만,12.35,전세,202408,30,"8,000",0,1989,성내천로43마길,202410~202610,신규,-,,,단독다가구
119,서울특별시 송파구 마천동,2**,8m미만,30,월세,202408,30,200,16,1994,성내천로59길,202409~202509,신규,-,,,단독다가구
120,서울특별시 송파구 마천동,1**,8m미만,66.17,전세,202408,30,"9,000",0,1984,성내천로32나길,202409~202609,신규,-,,,단독다가구
121,서울특별시 송파구 마천동,1**,8m미만,25,전세,202408,30,"7,500",0,1990,거마로22길,202409~202609,신규,-,,,단독다가구
122,서울특별시 송파구 풍납동,1**,8m미만,57.6,월세,202408,30,"13,000",25,2003,바람드리4길,202408~202608,갱신,-,"10,000",0,단독다가구
123,서울특별시 송파구 풍납동,1**,8m미만,57.6,월세,202408,30,"13,000",25,2003,바람드리4길,202408~202608,갱신,-,"10,000",0,단독다가구
124,서울특별시 송파구 잠실동,2**,8m미만,30,전세,202408,30,"18,000",0,2000,백제고분로19길,202408~202608,갱신,-,"19,000",0,단독다가구
125,서울특별시 송파구 잠실동,2**,8m미만,30,전세,202408,30,"17,600",0,2000,백제고분로11길,-,-,-,,,단독다가구
126,서울특별시 송파구 석촌동,*,8m미만,59.41,월세,202408,30,"13,000",27,1997,삼학사로18길,202409~202609,신규,-,,,단독다가구
127,서울특별시 송파구 방이동,1**,8m미만,60.79,전세,202408,30,"23,000",0,,가락로42길,202409~202609,갱신,-,"21,000",0,단독다가구
128,서울특별시 송파구 마천동,3**,25m미만,12.35,전세,202408,30,"8,000",0,1989,성내천로43마길,202410~202610,신규,-,,,단독다가구
129,서울특별시 송파구 마천동,3**,25m미만,12.35,전세,202408,30,"8,000",0,,성내천로43마길,-,-,-,,,단독다가구
130,서울특별시 송파구 석촌동,2**,8m미만,14,월세,202408,29,140,90,1995,백제고분로34길,202409~202411,신규,-,,,단독다가구
131,서울특별시 송파구 마천동,1**,8m미만,37,월세,202408,29,"1,000",55,1990,거마로22길,202409~202609,신규,-,,,단독다가구
132,서울특별시 송파구 송파동,2**,-,30,월세,202408,29,"11,000",20,,,202408~202508,신규,-,,,단독다가구
133,서울특별시 송파구 마천동,3**,8m미만,27.36,월세,202408,29,"13,000",20,1993,마천로61바길,202410~202610,신규,-,,,단독다가구
134,서울특별시 송파구 송파동,1**,8m미만,41.84,전세,202408,29,"22,050",0,1997,가락로21길,202409~202609,갱신,-,"21,000",0,단독다가구
135,서울특별시 송파구 송파동,1**,8m미만,15,월세,202408,29,300,35,1985,송이로2길,202408~202608,신규,-,,,단독다가구
136,서울특별시 송파구 풍납동,4**,12m미만,65,월세,202408,29,"18,000",40,1997,풍성로26길,202408~202608,갱신,사용,"18,000",40,단독다가구
137,서울특별시 송파구 가락동,1**,12m미만,43.55,월세,202408,29,"13,000",35,1992,문정로13길,202410~202610,신규,-,,,단독다가구
138,서울특별시 송파구 풍납동,4**,8m미만,30.95,전세,202408,29,"10,000",0,1995,풍성로27길,202410~202610,갱신,-,"8,000",0,단독다가구
139,서울특별시 송파구 문정동,2*,12m미만,246.14,월세,202408,29,500,35,1988,동남로6가길,202408~202508,신규,-,,,단독다가구
140,서울특별시 송파구 마천동,5**,8m미만,32.06,전세,202408,28,"4,500",0,1993,성내천로,202409~202609,신규,-,,,단독다가구
141,서울특별시 송파구 풍납동,8*,8m미만,59.85,전세,202408,28,"32,000",0,1989,바람드리5길,202410~202610,신규,-,,,단독다가구
142,서울특별시 송파구 풍납동,3**,8m미만,55,월세,202408,28,"3,000",70,1995,강동대로,202409~202609,신규,-,,,단독다가구
143,서울특별시 송파구 문정동,8*,12m미만,43,월세,202408,28,"5,000",112,2017,송이로34길,202411~202611,신규,-,,,단독다가구
144,서울특별시 송파구 삼전동,1**,8m미만,34.7,전세,202408,28,"16,000",0,1995,백제고분로32길,202410~202610,신규,-,,,단독다가구
145,서울특별시 송파구 풍납동,4**,8m미만,34.8,월세,202408,28,500,35,1985,풍성로27길,202410~202610,신규,-,,,단독다가구
146,서울특별시 송파구 마천동,3**,8m미만,24,월세,202408,28,0,20,1980,성내천로39길,202408~202608,신규,-,,,단독다가구
147,서울특별시 송파구 마천동,2**,8m미만,38.3,전세,202408,28,"9,000",0,1985,성내천로55길,202410~202610,신규,-,,,단독다가구
148,서울특별시 송파구 삼전동,1**,8m미만,40,전세,202408,28,"19,000",0,1997,삼전로10길,-,-,-,,,단독다가구
149,서울특별시 송파구 방이동,2**,8m미만,15,월세,202408,28,500,20,1988,위례성대로18길,202408~202608,신규,-,,,단독다가구
150,서울특별시 송파구 마천동,2**,8m미만,68.67,전세,202408,28,"20,000",0,1989,성내천로55길,202411~202611,신규,-,,,단독다가구
151,서울특별시 송파구 마천동,3**,8m미만,40.48,전세,202408,28,"11,000",0,1985,마천로61바길,202409~202609,신규,-,,,단독다가구
152,서울특별시 송파구 마천동,2**,8m미만,28,월세,202408,27,"1,000",35,1998,성내천로51길,202409~202609,신규,-,,,단독다가구
153,서울특별시 송파구 석촌동,5*,8m미만,40,월세,202408,27,"4,000",55,1995,백제고분로36나길,202408~202608,신규,-,,,단독다가구
154,서울특별시 송파구 마천동,1**,12m미만,50,전세,202408,27,"15,000",0,2018,마천로61다길,202410~202610,신규,-,,,단독다가구
155,서울특별시 송파구 마천동,3**,8m미만,38.37,전세,202408,27,"12,000",0,1990,성내천로63길,202411~202611,신규,-,,,단독다가구
156,서울특별시 송파구 삼전동,1**,8m미만,36.3,월세,202408,27,"2,000",80,1995,백제고분로31길,-,-,-,,,단독다가구
157,서울특별시 송파구 송파동,1**,8m미만,53,전세,202408,27,"14,000",0,1983,백제고분로42길,202408~202608,신규,-,,,단독다가구
158,서울특별시 송파구 방이동,1**,8m미만,50.86,월세,202408,27,"3,000",65,1989,양재대로71길,202408~202608,갱신,-,"6,000",40,단독다가구
159,서울특별시 송파구 잠실동,2**,8m미만,35,월세,202408,27,"1,000",90,1995,백제고분로7길,202410~202610,갱신,-,"1,000",68,단독다가구
160,서울특별시 송파구 풍납동,2**,8m미만,132,월세,202408,27,"1,500",40,1995,풍성로24길,202408~202608,갱신,-,"1,500",0,단독다가구
161,서울특별시 송파구 방이동,1**,8m미만,39,월세,202408,26,"3,500",53,1997,위례성대로8길,202408~202608,신규,-,,,단독다가구
162,서울특별시 송파구 풍납동,4**,8m미만,16,월세,202408,26,"5,000",40,2022,올림픽로61길,202409~202609,신규,-,,,단독다가구
163,서울특별시 송파구 풍납동,8*,8m미만,36.57,전세,202408,26,"16,500",0,1996,바람드리5길,202409~202609,갱신,-,"16,000",0,단독다가구
164,서울특별시 송파구 송파동,5*,8m미만,25,월세,202408,26,"1,000",50,2002,오금로16길,202408~202608,신규,-,,,단독다가구
165,서울특별시 송파구 송파동,9*,12m미만,18,월세,202408,26,"1,000",50,1989,백제고분로42길,-,-,-,,,단독다가구
166,서울특별시 송파구 풍납동,3**,8m미만,62.75,월세,202408,26,"10,000",24,1996,강동대로7길,202409~202609,신규,-,,,단독다가구
167,서울특별시 송파구 마천동,3**,8m미만,50,전세,202408,26,"16,000",0,1996,마천로61나길,202408~202608,신규,-,,,단독다가구
168,서울특별시 송파구 석촌동,2**,8m미만,30,월세,202408,26,"1,000",60,1998,삼학사로4길,202408~202608,신규,-,,,단독다가구
169,서울특별시 송파구 풍납동,4**,8m미만,16,월세,202408,26,"5,000",40,,올림픽로61길,202409~202609,신규,-,,,단독다가구
170,서울특별시 송파구 잠실동,2**,8m미만,29.7,월세,202408,26,500,41,1996,백제고분로7길,202409~202609,갱신,-,500,39,단독다가구
171,서울특별시 송파구 잠실동,2**,8m미만,27.84,전세,202408,26,"9,000",0,1989,백제고분로15길,202409~202609,신규,-,,,단독다가구
172,서울특별시 송파구 잠실동,2**,8m미만,30,월세,202408,26,"6,500",10,1998,석촌호수로12길,202408~202508,갱신,-,"6,500",5,단독다가구
173,서울특별시 송파구 잠실동,2**,8m미만,30,월세,202408,25,"2,000",40,1998,석촌호수로12길,202408~202608,신규,-,,,단독다가구
174,서울특별시 송파구 잠실동,2**,8m미만,30,월세,202408,25,"13,000",30,,석촌호수로12길,202409~202609,갱신,-,"10,000",0,단독다가구
175,서울특별시 송파구 방이동,1**,8m미만,20,월세,202408,25,"2,000",25,1997,올림픽로32길,202408~202608,갱신,-,"2,000",25,단독다가구
176,서울특별시 송파구 삼전동,1**,8m미만,60,월세,202408,24,"30,000",5,1997,삼학사로19길,202409~202609,신규,-,,,단독다가구
177,서울특별시 송파구 삼전동,3*,8m미만,36,월세,202408,24,"13,000",18,1994,삼전로4길,202409~202609,갱신,-,"13,000",14,단독다가구
178,서울특별시 송파구 잠실동,2**,8m미만,39,월세,202408,24,500,47,1994,백제고분로19길,202408~202701,신규,-,,,단독다가구
179,서울특별시 송파구 삼전동,1**,12m미만,127.62,전세,202408,24,"40,000",0,1998,삼학사로11길,202409~202609,갱신,사용,"40,000",0,단독다가구
180,서울특별시 송파구 마천동,3**,25m미만,46.84,전세,202408,24,"13,000",0,1982,성내천로43바길,202409~202609,신규,-,,,단독다가구
181,서울특별시 송파구 마천동,1**,8m미만,40.9,월세,202408,24,"3,000",40,1995,성내천로,202410~202610,신규,-,,,단독다가구
182,서울특별시 송파구 삼전동,1**,8m미만,60,월세,202408,24,"30,000",5,1997,삼학사로19길,-,-,-,,,단독다가구
183,서울특별시 송파구 석촌동,1**,8m미만,40,전세,202408,24,"21,000",0,1998,백제고분로39길,202410~202610,신규,-,,,단독다가구
184,서울특별시 송파구 문정동,5*,12m미만,68.48,월세,202408,24,"2,000",120,1990,동남로2길,202410~202610,신규,-,,,단독다가구
185,서울특별시 송파구 마천동,3**,8m미만,32,월세,202408,24,300,30,1989,성내천로33길,202408~202608,신규,-,,,단독다가구
186,서울특별시 송파구 삼전동,1**,8m미만,60,월세,202408,24,"30,000",5,1997,삼학사로19길,202409~202609,신규,-,,,단독다가구
187,서울특별시 송파구 마천동,2**,8m미만,32,월세,202408,24,"2,000",50,1996,성내천로43가길,202410~202610,신규,-,,,단독다가구
188,서울특별시 송파구 삼전동,1**,8m미만,40,월세,202408,24,"10,000",5,1996,백제고분로32길,202409~202609,갱신,-,"8,000",0,단독다가구
189,서울특별시 송파구 삼전동,3*,8m미만,44.6,월세,202408,24,"13,000",3,1998,백제고분로22길,202409~202609,갱신,사용,"13,000",0,단독다가구
190,서울특별시 송파구 방이동,1**,12m미만,29.91,월세,202408,24,"11,000",85,2022,오금로17길,202409~202609,신규,-,,,단독다가구
191,서울특별시 송파구 방이동,1**,8m미만,25,월세,202408,24,300,31,1987,백제고분로48길,202408~202608,신규,-,,,단독다가구
