NO,시군구,번지,본번,부번,단지명,전월세구분,전용면적(㎡),계약년월,계약일,보증금(만원),월세금(만원),층,건축년도,도로명,계약기간,계약구분,갱신요구권 사용,종전계약 보증금(만원),종전계약 월세(만원)
18,서울특별시 송파구 문정동,620,620,0,송파푸르지오시티,월세,30,202312,30,"10,000",60,13,2013,새말로 62,202401~202501,신규,-,,
19,서울특별시 송파구 문정동,620,620,0,송파푸르지오시티,월세,24.9,202312,30,"19,000",10,9,2013,새말로 62,202402~202602,신규,-,,
20,서울특별시 송파구 문정동,618,618,0,파크하비오,전세,27.53,202312,30,"24,000",0,5,, ,202401~202601,신규,-,,
21,서울특별시 송파구 문정동,618,618,0,파크하비오,전세,48.96,202312,30,"40,000",0,6,, ,202401~202601,신규,-,,
22,서울특별시 송파구 거여동,605-3,605,3,송파헤븐시티 더 테라스,전세,38.26,202312,30,"32,000",0,4,2021, ,202401~202601,신규,-,,
23,서울특별시 송파구 문정동,618,618,0,파크하비오,월세,48.93,202312,30,"2,000",165,3,, ,202402~202502,신규,-,,
24,서울특별시 송파구 문정동,639-5,639,5,힐스테이트에코송파,전세,21.06,202312,30,"17,300",0,9,2017,정의로7길 13,202402~202602,신규,-,,
25,서울특별시 송파구 문정동,622,622,0,송파한화오벨리스크,월세,26.82,202312,30,"2,000",90,6,2013,충민로 5,202401~202501,신규,-,,
26,서울특별시 송파구 문정동,652-2,652,2,문정 오벨리스크,월세,27.85,202312,30,"23,900",7,12,2018,송파대로 145,202401~202501,갱신,-,"26,000",0
27,서울특별시 송파구 방이동,50,50,0,잠실엘퍼스트오피스텔,전세,18.07,202312,30,"20,000",0,6,2019,백제고분로51길 7,202401~202501,갱신,-,"18,600",0
28,서울특별시 송파구 방이동,Feb-43,43,2,잠실 트리움,전세,24.83,202312,30,"23,000",0,16,2019,오금로11길 43,202402~202602,신규,-,,
29,서울특별시 송파구 방이동,49,49,0,오르본 인투파크 오피스텔,월세,29.62,202312,30,"1,000",99,10,2018,오금로11길 55-22,202401~202501,신규,-,,
30,서울특별시 송파구 방이동,Feb-43,43,2,잠실 트리움,월세,24.83,202312,30,"15,000",50,17,2019,오금로11길 43,202401~202601,신규,-,,
31,서울특별시 송파구 방이동,Feb-43,43,2,잠실 트리움,월세,16,202312,30,"1,000",70,5,2019,오금로11길 43,202402~202502,신규,-,,
32,서울특별시 송파구 방이동,02월 28일,28,2,엘루이시티,월세,17.45,202312,30,"10,000",43,6,2019, ,202401~202501,갱신,-,"10,000",39
33,서울특별시 송파구 방이동,Feb-43,43,2,잠실 트리움,월세,16,202312,29,"1,000",73,15,2019,오금로11길 43,202401~202501,신규,-,,
34,서울특별시 송파구 방이동,47,47,0,잠실헤리츠,월세,16.43,202312,29,"1,000",71,13,2017, ,202402~202502,신규,-,,
35,서울특별시 송파구 방이동,43,43,0,대명벨리온,월세,17.32,202312,29,"1,000",77,4,2017, ,202312~202412,신규,-,,
36,서울특별시 송파구 문정동,624,624,0,송파 아이파크,월세,49.95,202312,29,"25,000",100,4,2015,법원로 55,202401~202501,신규,-,,
37,서울특별시 송파구 문정동,618,618,0,파크하비오,전세,50.11,202312,29,"39,500",0,3,, ,202402~202602,신규,-,,
38,서울특별시 송파구 문정동,618,618,0,파크하비오,월세,48.96,202312,29,"3,000",160,18,, ,202312~202412,신규,-,,
39,서울특별시 송파구 문정동,622,622,0,송파한화오벨리스크,전세,68.15,202312,29,"52,000",0,8,2013,충민로 5,202402~202602,신규,-,,
40,서울특별시 송파구 문정동,618,618,0,파크하비오,월세,48.93,202312,29,"20,000",90,15,, ,202402~202502,신규,-,,
41,서울특별시 송파구 방이동,43,43,0,대명벨리온,월세,17.32,202312,29,"1,000",75,10,2017, ,202312~202412,신규,-,,
42,서울특별시 송파구 방이동,02월 28일,28,2,엘루이시티,월세,17.45,202312,29,"1,000",74,15,2019, ,202312~202512,신규,-,,
43,서울특별시 송파구 방이동,43,43,0,대명벨리온,월세,17.12,202312,29,"1,000",72,8,2017, ,202401~202501,갱신,-,"1,000",68
44,서울특별시 송파구 방이동,47,47,0,잠실헤리츠,전세,16.43,202312,29,"16,800",0,12,2017, ,202402~202602,신규,-,,
45,서울특별시 송파구 문정동,652-4,652,4,힐스테이트에코문정,월세,17.93,202312,29,"1,000",80,9,2018,법원로4길 10,202401~202501,신규,-,,
46,서울특별시 송파구 문정동,652,652,0,송파법조타운푸르지오시티,월세,17.47,202312,29,"3,000",70,10,2018,법원로4길 5,202401~202501,신규,-,,
47,서울특별시 송파구 거여동,604-3,604,3,APICE,월세,59.86,202312,29,"10,000",130,4,2023,위례서로 240,202401~202601,신규,-,,
48,서울특별시 송파구 문정동,643-1,643,1,엠스테이트,월세,27.81,202312,29,"1,000",81,5,2016,법원로 114,202401~202501,신규,-,,
49,서울특별시 송파구 가락동,Jan-78,78,1,한화오벨리스크,전세,30.34,202312,29,"15,000",0,12,2004,중대로 127,202401~202601,신규,-,,
50,서울특별시 송파구 문정동,643-1,643,1,엠스테이트,월세,26.15,202312,29,"2,000",85,5,2016,법원로 114,202401~202501,신규,-,,
51,서울특별시 송파구 문정동,643-1,643,1,엠스테이트,월세,26.15,202312,29,"1,000",95,10,2016,법원로 114,202402~202602,신규,-,,
52,서울특별시 송파구 방이동,Oct-51,51,10,성희파크빌,월세,19.78,202312,29,"3,000",73,16,2020,백제고분로 507,202401~202501,신규,-,,
53,서울특별시 송파구 방이동,05월 22일,22,5,잠실리시온,전세,43.05,202312,29,"28,500",0,16,2004,오금로 87,202402~202602,신규,-,,
54,서울특별시 송파구 방이동,Feb-35,35,2,쌩모리빌오피스텔,월세,24.99,202312,29,"1,000",70,8,2003,올림픽로 350,202402~202502,신규,-,,
55,서울특별시 송파구 방이동,Nov-49,49,11,한 스위트 올림픽파크,전세,15.98,202312,29,"18,000",0,4,2020,백제고분로51길 9,202402~202602,신규,-,,
56,서울특별시 송파구 방이동,Apr-49,49,4,아주리센 센트럴파크,월세,15.67,202312,29,"16,000",10,15,2018,오금로11길 55-8,202401~202601,신규,-,,
57,서울특별시 송파구 방이동,02월 28일,28,2,엘루이시티,월세,17.45,202312,28,"10,000",35,4,2019, ,202401~202601,갱신,-,"16,500",2
58,서울특별시 송파구 방이동,Mar-50,50,3,잠실 리버리치,월세,27.46,202312,28,"2,000",165,17,2023,오금로11길 65,202312~202512,신규,-,,
59,서울특별시 송파구 거여동,605,605,0,휴먼빌 시티,전세,26.52,202312,28,"20,940",0,12,2020,위례송파로3길 12,202401~202601,신규,-,,
60,서울특별시 송파구 거여동,605,605,0,휴먼빌 시티,월세,26.52,202312,28,700,76,6,2020,위례송파로3길 12,202401~202501,신규,-,,
61,서울특별시 송파구 방이동,39,39,0,잠실 제니알,전세,23.54,202312,28,"27,000",0,15,2020,올림픽로34길 6,202402~202602,신규,-,,
62,서울특별시 송파구 문정동,652-2,652,2,문정 오벨리스크,월세,24.04,202312,28,"1,000",95,7,2018,송파대로 145,202401~202501,신규,-,,
63,서울특별시 송파구 문정동,622,622,0,송파한화오벨리스크,월세,26.82,202312,28,"1,500",80,12,2013,충민로 5,202402~202502,갱신,-,"1,500",76
64,서울특별시 송파구 문정동,622,622,0,송파한화오벨리스크,월세,29.99,202312,28,"1,000",100,13,2013,충민로 5,202401~202501,신규,-,,
65,서울특별시 송파구 문정동,620,620,0,송파푸르지오시티,월세,30,202312,28,"2,000",95,15,2013,새말로 62,202401~202501,신규,-,,
66,서울특별시 송파구 문정동,624,624,0,송파 아이파크,월세,25.87,202312,28,"20,700",15,11,2015,법원로 55,202401~202501,신규,-,,
67,서울특별시 송파구 문정동,624,624,0,송파 아이파크,월세,38.8,202312,28,"17,000",67,9,2015,법원로 55,202401~202501,신규,-,,
68,서울특별시 송파구 문정동,643-1,643,1,엠스테이트,월세,26.15,202312,28,"1,000",95,12,2016,법원로 114,202401~202501,신규,-,,
69,서울특별시 송파구 문정동,652-5,652,5,문정 아이파크,전세,22.4,202312,28,"17,800",0,15,2017,법원로4길 6,202312~202512,갱신,-,"16,800",0
70,서울특별시 송파구 문정동,652-1,652,1,프라비다옥토,전세,19.74,202312,28,"19,000",0,11,2016,법원로4길 17,202401~202601,신규,-,,
71,서울특별시 송파구 문정동,652-4,652,4,힐스테이트에코문정,월세,20.79,202312,28,"1,000",80,11,2018,법원로4길 10,202401~202501,신규,-,,
72,서울특별시 송파구 문정동,618,618,0,파크하비오,월세,50.11,202312,28,"13,000",115,16,, ,202401~202501,신규,-,,
73,서울특별시 송파구 문정동,618,618,0,파크하비오,월세,48.96,202312,27,"2,000",166,9,, ,202401~202501,갱신,-,"2,000",165
74,서울특별시 송파구 문정동,622,622,0,송파한화오벨리스크,월세,26.82,202312,27,"1,000",87,3,2013,충민로 5,202401~202501,갱신,-,"1,000",84
75,서울특별시 송파구 방이동,Aug-41,41,8,잠실 벨솔레 오피스텔,월세,29.33,202312,27,"3,700",100,12,2020,올림픽로34길 5-13,202403~202503,갱신,사용,"3,700",95
76,서울특별시 송파구 방이동,05월 22일,22,5,잠실리시온,월세,43.05,202312,27,"10,000",70,21,2004,오금로 87,202402~202602,신규,-,,
77,서울특별시 송파구 잠실동,176,176,0,잠실 포레디움,전세,15.31,202312,27,"16,500",0,8,2019,올림픽로8길 4-11,202402~202602,신규,-,,
78,서울특별시 송파구 방이동,02월 28일,28,2,엘루이시티,월세,17.45,202312,27,"1,000",75,3,2019, ,202401~202501,신규,-,,
79,서울특별시 송파구 방이동,43,43,0,대명벨리온,월세,17.12,202312,27,"1,000",75,8,2017, ,202312~202412,신규,-,,
80,서울특별시 송파구 문정동,624,624,0,송파 아이파크,월세,29.88,202312,27,"1,000",105,6,2015,법원로 55,202401~202501,신규,-,,
81,서울특별시 송파구 문정동,652-5,652,5,문정 아이파크,전세,37.18,202312,27,"35,000",0,10,2017,법원로4길 6,202312~202512,갱신,-,"33,600",0
82,서울특별시 송파구 문정동,639-5,639,5,힐스테이트에코송파,전세,21.06,202312,27,"17,400",0,9,2017,정의로7길 13,202402~202602,갱신,사용,"19,500",0
83,서울특별시 송파구 문정동,622,622,0,송파한화오벨리스크,월세,26.82,202312,27,"2,000",85,14,2013,충민로 5,202401~202501,신규,-,,
84,서울특별시 송파구 송파동,Jan-86,86,1,동광팰리스,전세,38.86,202312,27,"30,000",0,4,2016,백제고분로42길 6-9,202401~202601,신규,-,,
85,서울특별시 송파구 문정동,618,618,0,파크하비오,월세,46.58,202312,26,"3,000",150,6,, ,202312~202412,신규,-,,
86,서울특별시 송파구 방이동,Mar-40,40,3,올림픽파크뷰,전세,26.43,202312,26,"18,000",0,12,2004,올림픽로 374,202401~202601,신규,-,,
87,서울특별시 송파구 방이동,05월 22일,22,5,잠실리시온,월세,53.3,202312,26,"2,000",130,21,2004,오금로 87,202312~202412,신규,-,,
88,서울특별시 송파구 잠실동,249,249,0,팍스빌딩,월세,76.01,202312,26,"18,000",25,8,2018,삼전로7길 15,202402~202502,신규,-,,
89,서울특별시 송파구 방이동,39,39,0,잠실 제니알,전세,23.57,202312,26,"27,000",0,3,2020,올림픽로34길 6,202402~202502,갱신,-,"28,500",0
90,서울특별시 송파구 방이동,Feb-43,43,2,잠실 트리움,전세,16,202312,26,"17,300",0,6,2019,오금로11길 43,202402~202602,갱신,사용,"16,800",0
91,서울특별시 송파구 방이동,Sep-36,36,9,디오큐브,월세,21.7,202312,26,"1,000",100,14,2023,오금로11길 21,202401~202501,신규,-,,
92,서울특별시 송파구 방이동,Sep-36,36,9,디오큐브,월세,21.7,202312,26,"1,000",108,15,2023,오금로11길 21,202312~202412,신규,-,,
93,서울특별시 송파구 방이동,Feb-43,43,2,잠실 트리움,전세,24.83,202312,26,"24,000",0,11,2019,오금로11길 43,202401~202601,갱신,사용,"23,100",0
94,서울특별시 송파구 방이동,Feb-43,43,2,잠실 트리움,전세,16,202312,26,"16,800",0,6,2019,오금로11길 43,202402~202602,갱신,사용,"16,800",0
95,서울특별시 송파구 방이동,Jan-46,46,1,이스턴잠실,전세,33.8,202312,26,"30,000",0,14,2020,오금로11길 43-16,202401~202601,갱신,사용,"28,800",0
96,서울특별시 송파구 삼전동,182-8,182,8,한영해시안 오피스텔,전세,19.52,202312,26,"19,000",0,8,2019,삼학사로 23,202312~202512,갱신,-,"20,000",0
97,서울특별시 송파구 거여동,178-6,178,6,인투파크거여 1단지,전세,29.98,202312,26,"27,300",0,12,2020,거마로9길 7-5,202401~202501,신규,-,,
98,서울특별시 송파구 문정동,652-2,652,2,문정 오벨리스크,월세,24,202312,26,"22,900",5,8,2018,송파대로 145,202402~202601,신규,-,,
99,서울특별시 송파구 문정동,652-2,652,2,문정 오벨리스크,월세,27.66,202312,26,"5,000",85,13,2018,송파대로 145,202401~202501,신규,-,,
100,서울특별시 송파구 문정동,622,622,0,송파한화오벨리스크,월세,26.82,202312,26,500,95,7,2013,충민로 5,202401~202501,신규,-,,
101,서울특별시 송파구 문정동,624,624,0,송파 아이파크,월세,25.87,202312,26,"1,000",90,4,2015,법원로 55,202401~202501,신규,-,,
102,서울특별시 송파구 문정동,652-4,652,4,힐스테이트에코문정,월세,20.79,202312,26,"10,000",56,8,2018,법원로4길 10,202401~202601,갱신,사용,"10,000",52
103,서울특별시 송파구 문정동,652,652,0,송파법조타운푸르지오시티,월세,17.47,202312,26,"1,000",83,7,2018,법원로4길 5,202312~202412,신규,-,,
104,서울특별시 송파구 문정동,652-5,652,5,문정 아이파크,월세,21.57,202312,26,"2,000",75,9,2017,법원로4길 6,202401~202501,갱신,-,"2,000",68
105,서울특별시 송파구 문정동,618,618,0,파크하비오,월세,48.96,202312,26,"26,663",29,12,, ,202401~202501,신규,-,,
106,서울특별시 송파구 문정동,618,618,0,파크하비오,전세,50.65,202312,26,"44,000",0,7,, ,202402~202602,신규,-,,
107,서울특별시 송파구 방이동,Aug-41,41,8,잠실 벨솔레 오피스텔,월세,29.33,202312,25,"5,000",77,7,2020,올림픽로34길 5-13,202312~202412,신규,-,,
108,서울특별시 송파구 방이동,Sep-36,36,9,디오큐브,월세,21.7,202312,23,"1,000",100,12,2023,오금로11길 21,202401~202501,신규,-,,
109,서울특별시 송파구 방이동,Sep-36,36,9,디오큐브,월세,21.27,202312,23,"5,000",85,15,2023,오금로11길 21,-,-,-,,
110,서울특별시 송파구 문정동,618,618,0,파크하비오,전세,46.58,202312,23,"36,000",0,16,, ,202402~202602,신규,-,,
111,서울특별시 송파구 문정동,618,618,0,파크하비오,전세,24.58,202312,23,"20,000",0,6,, ,202401~202601,갱신,-,"19,500",0
112,서울특별시 송파구 방이동,Feb-43,43,2,잠실 트리움,전세,22.72,202312,23,"24,200",0,9,2019,오금로11길 43,202401~202601,갱신,사용,"23,100",0
113,서울특별시 송파구 오금동,Apr-45,45,4,동인트루빌오피스텔,전세,36.93,202312,23,"18,000",0,2,2003,오금로35길 8,202402~202602,신규,-,,
114,서울특별시 송파구 문정동,620,620,0,송파푸르지오시티,월세,30,202312,23,"23,600",12,11,2013,새말로 62,202402~202602,신규,-,,
115,서울특별시 송파구 방이동,43,43,0,대명벨리온,전세,17.12,202312,23,"17,000",0,5,2017, ,202401~202601,신규,-,,
116,서울특별시 송파구 문정동,620,620,0,송파푸르지오시티,월세,29.63,202312,23,"5,000",89,12,2013,새말로 62,202401~202501,갱신,-,"5,000",85
117,서울특별시 송파구 방이동,Aug-41,41,8,잠실 벨솔레 오피스텔,전세,29.69,202312,23,"30,000",0,13,2020,올림픽로34길 5-13,202402~202602,신규,-,,
118,서울특별시 송파구 문정동,618,618,0,파크하비오,전세,49.83,202312,23,"34,000",0,3,, ,202401~202501,신규,-,,
119,서울특별시 송파구 방이동,Jan-41,41,1,잠실파크웨이,월세,19.13,202312,23,"1,000",81,4,2019,올림픽로34길 5-23,202402~202502,갱신,사용,"1,000",77
120,서울특별시 송파구 문정동,618,618,0,파크하비오,전세,47.04,202312,23,"37,000",0,8,, ,202401~202601,신규,-,,
121,서울특별시 송파구 문정동,639-5,639,5,힐스테이트에코송파,월세,21.06,202312,23,"1,000",90,9,2017,정의로7길 13,202312~202412,신규,-,,
122,서울특별시 송파구 방이동,Feb-46,46,2,사보이시티잠실,전세,23.3,202312,23,"27,400",0,20,2021,오금로11길 45,202401~202601,신규,-,,
123,서울특별시 송파구 문정동,652-5,652,5,문정 아이파크,월세,25.77,202312,23,"1,000",89,6,2017,법원로4길 6,202401~202501,갱신,-,"1,000",85
124,서울특별시 송파구 문정동,652-4,652,4,힐스테이트에코문정,전세,20.79,202312,23,"21,600",0,7,2018,법원로4길 10,202401~202601,신규,-,,
125,서울특별시 송파구 문정동,620,620,0,송파푸르지오시티,월세,29.99,202312,23,"23,600",11,13,2013,새말로 62,-,-,-,,
126,서울특별시 송파구 잠실동,194,194,0,잠실아이파크,월세,24.42,202312,23,"1,000",100,3,2013,올림픽로8길 20,202401~202501,신규,-,,
127,서울특별시 송파구 문정동,652-2,652,2,문정 오벨리스크,전세,27.85,202312,23,"23,900",0,8,2018,송파대로 145,202402~202602,신규,-,,
128,서울특별시 송파구 문정동,622,622,0,송파한화오벨리스크,전세,26.82,202312,23,"20,000",0,10,2013,충민로 5,202401~202601,신규,-,,
129,서울특별시 송파구 문정동,643-1,643,1,엠스테이트,월세,26.15,202312,22,"1,000",100,15,2016,법원로 114,202312~202412,신규,-,,
130,서울특별시 송파구 문정동,652-5,652,5,문정 아이파크,월세,22.89,202312,22,"3,000",75,6,2017,법원로4길 6,202312~202412,신규,-,,
131,서울특별시 송파구 문정동,652,652,0,송파법조타운푸르지오시티,월세,17.47,202312,22,"1,000",88,5,2018,법원로4길 5,202312~202412,갱신,사용,"1,000",85
132,서울특별시 송파구 문정동,618,618,0,파크하비오,월세,48.93,202312,22,"20,000",80,5,, ,202312~202512,신규,-,,
133,서울특별시 송파구 문정동,618,618,0,파크하비오,전세,58.84,202312,22,"51,500",0,12,, ,202401~202601,신규,-,,
134,서울특별시 송파구 문정동,618,618,0,파크하비오,월세,48.96,202312,22,"3,000",153,9,, ,202401~202501,신규,-,,
135,서울특별시 송파구 문정동,652-5,652,5,문정 아이파크,월세,25.77,202312,22,"1,000",95,5,2017,법원로4길 6,202401~202501,신규,-,,
136,서울특별시 송파구 방이동,51,51,0,올림픽파크리움,월세,19.32,202312,22,"4,000",60,7,2016,백제고분로 505,202402~202502,갱신,-,"3,000",50
137,서울특별시 송파구 석촌동,11월 24일,24,11,석촌호수 나인파크 A,전세,19.34,202312,22,"21,000",0,4,2017, ,202401~202601,신규,-,,
138,서울특별시 송파구 방이동,47,47,0,잠실헤리츠,월세,20.97,202312,22,"3,000",70,8,2017, ,202402~202502,신규,-,,
139,서울특별시 송파구 잠실동,176-2,176,2,잠실동 렉스빌2차,전세,25.45,202312,22,"21,000",0,6,2013,백제고분로7길 3-10,-,-,-,,
140,서울특별시 송파구 거여동,604-4,604,4,우성르보아 위례,전세,53.11,202312,22,"38,000",0,5,2023,위례서로 234,202401~202601,신규,-,,
141,서울특별시 송파구 거여동,604-4,604,4,우성르보아 위례,전세,59.8,202312,22,"45,000",0,14,2023,위례서로 234,202401~202601,신규,-,,
142,서울특별시 송파구 거여동,604-4,604,4,우성르보아 위례,월세,59.8,202312,22,"30,000",33,7,2023,위례서로 234,202401~202601,신규,-,,
143,서울특별시 송파구 거여동,603-1,603,1,수아주 오피스텔,전세,18.58,202312,22,"18,500",0,15,2022,위례송파로5길 18,202401~202601,신규,-,,
144,서울특별시 송파구 송파동,Jan-86,86,1,동광팰리스,월세,19.8,202312,22,"18,500",5,4,2016,백제고분로42길 6-9,202402~202602,신규,-,,
145,서울특별시 송파구 방이동,50,50,0,잠실엘퍼스트오피스텔,월세,18.07,202312,22,"2,000",80,12,2019,백제고분로51길 7,202312~202412,신규,-,,
146,서울특별시 송파구 방이동,Feb-46,46,2,사보이시티잠실,전세,23.3,202312,22,"26,700",0,11,2021,오금로11길 45,202401~202601,신규,-,,
147,서울특별시 송파구 방이동,Apr-38,38,4,벨리시모 오피스텔,월세,21.1,202312,22,"1,000",54,4,2013,오금로11길 29-11,202312~202512,신규,-,,
148,서울특별시 송파구 방이동,Feb-46,46,2,사보이시티잠실,월세,18.56,202312,22,"1,000",83,6,2021,오금로11길 45,202401~202501,신규,-,,
149,서울특별시 송파구 방이동,Mar-50,50,3,잠실 리버리치,전세,42.09,202312,22,"45,000",0,15,2023,오금로11길 65,202312~202512,신규,-,,
150,서울특별시 송파구 방이동,39,39,0,잠실 제니알,월세,23.57,202312,22,"16,000",35,14,2020,올림픽로34길 6,202312~202512,갱신,-,"16,000",29
151,서울특별시 송파구 삼전동,49,49,0,트리엘플레이스 잠실,전세,19.96,202312,22,"26,000",0,6,2022,백제고분로 218,202401~202601,신규,-,,
152,서울특별시 송파구 방이동,Feb-43,43,2,잠실 트리움,전세,16,202312,22,"17,300",0,13,2019,오금로11길 43,202402~202602,갱신,-,"17,300",0
153,서울특별시 송파구 문정동,622,622,0,송파한화오벨리스크,월세,26.82,202312,22,"20,000",6,13,2013,충민로 5,202402~202602,신규,-,,
154,서울특별시 송파구 문정동,620,620,0,송파푸르지오시티,전세,30,202312,22,"24,200",0,13,2013,새말로 62,202312~202512,갱신,-,"24,300",0
155,서울특별시 송파구 문정동,620,620,0,송파푸르지오시티,월세,30,202312,22,"10,000",70,5,2013,새말로 62,202401~202501,신규,-,,
156,서울특별시 송파구 문정동,618,618,0,파크하비오,월세,48.93,202312,21,"5,000",106,6,, ,202401~202501,신규,-,,
157,서울특별시 송파구 방이동,43,43,0,대명벨리온,전세,16.61,202312,21,"17,000",0,9,2017, ,202401~202601,신규,-,,
158,서울특별시 송파구 방이동,Jan-41,41,1,잠실파크웨이,월세,19.13,202312,21,500,88,10,2019,올림픽로34길 5-23,202402~202405,갱신,사용,500,84
159,서울특별시 송파구 방이동,Feb-43,43,2,잠실 트리움,전세,16,202312,21,"16,380",0,5,2019,오금로11길 43,202402~202602,신규,-,,
160,서울특별시 송파구 방이동,Feb-46,46,2,사보이시티잠실,월세,19.36,202312,21,"21,600",7,10,2021,오금로11길 45,202401~202601,신규,-,,
161,서울특별시 송파구 방이동,Apr-38,38,4,벨리시모 오피스텔,월세,19.53,202312,21,"3,000",45,3,2013,오금로11길 29-11,202402~202502,신규,-,,
162,서울특별시 송파구 방이동,Feb-46,46,2,사보이시티잠실,전세,18.56,202312,21,"22,500",0,17,2021,오금로11길 45,-,-,-,,
163,서울특별시 송파구 방이동,49,49,0,오르본 인투파크 오피스텔,전세,29.62,202312,21,"24,310",0,7,2018,오금로11길 55-22,202312~202412,갱신,-,"23,153",0
164,서울특별시 송파구 방이동,50,50,0,잠실엘퍼스트오피스텔,전세,18.07,202312,21,"20,000",0,17,2019,백제고분로51길 7,202401~202601,신규,-,,
165,서울특별시 송파구 잠실동,178-6,178,6,잠실 M타워,월세,17.17,202312,21,"9,000",40,4,2018,올림픽로8길 7,202401~202601,갱신,-,"17,600",0
166,서울특별시 송파구 가락동,159-9,159,9,사로말,월세,16.43,202312,21,"1,000",50,6,2003,송이로 80,202312~202412,신규,-,,
167,서울특별시 송파구 문정동,620,620,0,송파푸르지오시티,월세,52.17,202312,21,"2,000",170,15,2013,새말로 62,202401~202501,신규,-,,
168,서울특별시 송파구 문정동,620,620,0,송파푸르지오시티,전세,30,202312,21,"23,500",0,8,2013,새말로 62,202403~202603,갱신,-,"23,500",0
169,서울특별시 송파구 문정동,643-1,643,1,엠스테이트,전세,26.15,202312,21,"22,200",0,6,2016,법원로 114,202401~202501,신규,-,,
170,서울특별시 송파구 문정동,624,624,0,송파 아이파크,전세,59.95,202312,21,"65,000",0,14,2015,법원로 55,202401~202501,신규,-,,
171,서울특별시 송파구 문정동,652,652,0,송파법조타운푸르지오시티,월세,48.94,202312,21,"3,000",170,4,2018,법원로4길 5,202401~202501,신규,-,,
172,서울특별시 송파구 문정동,652,652,0,송파법조타운푸르지오시티,월세,17.47,202312,21,"18,000",10,13,2018,법원로4길 5,202401~202601,신규,-,,
173,서울특별시 송파구 문정동,618,618,0,파크하비오,월세,25.91,202312,21,"1,000",80,8,, ,202307~202507,신규,-,,
174,서울특별시 송파구 문정동,618,618,0,파크하비오,전세,48.96,202312,21,"40,000",0,18,, ,202402~202602,신규,-,,
175,서울특별시 송파구 문정동,618,618,0,파크하비오,월세,25.08,202312,21,"4,000",61,6,, ,202312~202412,갱신,사용,"4,000",58
176,서울특별시 송파구 방이동,43,43,0,대명벨리온,전세,17.32,202312,21,"17,500",0,16,2017, ,202312~202512,갱신,사용,"19,000",0
177,서울특별시 송파구 송파동,09월 18일,18,9,상아빌리지,전세,31.35,202312,21,"23,500",0,4,2001,백제고분로41길 5-12,202312~202512,갱신,-,"27,000",0
178,서울특별시 송파구 문정동,618,618,0,파크하비오,전세,48.96,202312,20,"39,500",0,17,, ,202401~202601,신규,-,,
179,서울특별시 송파구 문정동,618,618,0,파크하비오,전세,23.76,202312,20,"20,500",0,12,, ,202402~202602,신규,-,,
